# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g3aa83d1e7" 
Date_of_run______________________________________________________________ (date)_________________________ "23/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "14:10" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_446)_ 7.99600000000000044e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_447)_ 7.99594360513250368e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_448)_ 7.99554017058484412e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_449)_ 7.99512841738822466e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_450)_ 7.99500000000000011e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_451)_ 7.99500000000000011e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_452)_ 7.99482703766658531e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_453)_ 7.99437628792292543e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_454)_ 7.99399999999999977e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_455)_ 7.99399999999999977e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_456)_ 7.99396587045312756e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_457)_ 7.99346878094975999e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_458)_ 7.99300000000000033e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_459)_ 7.99300000000000033e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_460)_ 7.99291415766254332e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_461)_ 7.99236163409724476e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_462)_ 7.99179571914330023e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_463)_ 7.99121694890268497e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_464)_ 7.99062393318143993e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_465)_ 7.99001487459451987e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_466)_ 7.98938988754923596e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_467)_ 7.98874123042806428e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_468)_ 7.98806498150100985e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_469)_ 7.98737421649778057e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_470)_ 7.98631952550178603e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_471)_ 7.98491903087193489e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_472)_ 7.98415128370584348e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_473)_ 7.98271103517909086e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_474)_ 7.98058464990762051e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_475)_ 7.97833386739964912e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_476)_ 7.97631030160118204e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_477)_ 7.97334089957033054e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_478)_ 7.96942214776539881e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_479)_ 7.96515521726526110e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_480)_ 7.95952954381985744e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_481)_ 7.95235519355685661e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_482)_ 7.94341904892467099e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_483)_ 7.93161562109909024e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_484)_ 7.91628162450126283e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_485)_ 7.89356415137451606e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_486)_ 7.86324087373763536e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_487)_ 7.81643558277547879e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_488)_ 7.74655397460155637e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_489)_ 7.63870064906647084e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_490)_ 7.47299342093709118e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_491)_ 7.23203699965504132e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_492)_ 6.92148531647635057e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_493)_ 6.59053852286997799e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_494)_ 6.29513691952347365e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_495)_ 6.09000641501720974e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_496)_ 6.00825450122652960e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_497)_ 5.99439043455745235e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_498)_ 5.96420558647704002e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_499)_ 4.45992676633066853e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile5_500)_ 1.14699999999999996e-01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_0)___ 9.99812388228215987e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_1)___ 9.99812379106720428e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_2)___ 9.99812351742015082e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_3)___ 9.99812306133442874e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_4)___ 9.99812242279909391e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_5)___ 9.99812160179881815e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_6)___ 9.99812059831389277e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_7)___ 9.99811941232023038e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_8)___ 9.99811804378935243e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_9)___ 9.99811649268839631e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_10)__ 9.99811475898011359e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_11)__ 9.99811284262285582e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_12)__ 9.99811074357058693e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_13)__ 9.99810846177286372e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_14)__ 9.99810599717484294e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_15)__ 9.99810334971727421e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_16)__ 9.99810051933649113e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_17)__ 9.99809750596441482e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_18)__ 9.99809430952853617e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_19)__ 9.99809092995192294e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_20)__ 9.99808736715320201e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_21)__ 9.99808362104656467e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_22)__ 9.99807969154174714e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_23)__ 9.99807557854403406e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_24)__ 9.99807128195424255e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_25)__ 9.99806680166872397e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_26)__ 9.99806213757934081e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_27)__ 9.99805728957347739e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_28)__ 9.99805225753400961e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_29)__ 9.99804704133931388e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_30)__ 9.99804164086324398e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_31)__ 9.99803605597513112e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_32)__ 9.99803028653976611e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_33)__ 9.99802433241738875e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_34)__ 9.99801819346368248e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_35)__ 9.99801186952975662e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_36)__ 9.99800536046213573e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_37)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_38)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_39)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_40)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_41)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_42)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_43)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_44)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_45)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_46)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_47)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_48)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_49)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_50)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_51)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_52)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_53)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_54)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_55)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_56)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_57)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_58)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_59)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_60)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_61)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_62)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_63)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_64)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_65)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_66)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_67)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_68)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_69)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_70)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_71)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_72)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_73)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_74)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_75)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_76)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_77)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_78)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_79)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_80)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_81)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_82)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_83)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_84)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_85)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_86)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_87)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_88)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_89)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_90)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_91)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_92)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_93)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_94)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_95)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_96)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_97)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_98)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_99)__ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_100)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_101)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_102)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_103)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_104)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_105)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_106)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_107)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_108)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_109)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_110)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_111)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_112)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_113)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_114)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_115)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_116)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_117)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_118)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_119)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_120)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_121)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_122)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_123)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_124)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_125)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_126)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_127)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_128)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_129)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_130)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_131)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_132)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_133)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_134)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_135)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_136)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_137)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_138)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_139)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_140)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_141)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_142)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_143)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_144)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_145)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_146)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_147)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_148)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_149)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_150)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_151)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_152)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_153)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_154)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_155)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_156)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_157)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_158)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_159)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_160)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_161)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_162)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_163)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_164)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_165)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_166)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_167)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_168)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_169)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_170)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_171)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_172)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_173)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_174)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_175)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_176)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_177)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_178)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_179)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_180)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_181)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_182)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_183)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_184)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_185)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_186)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_187)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_188)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_189)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_190)_ 9.99799999999999933e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile6_191)_ 9.99799999999999933e+00 OP 
