# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb47db5547" 
Date_of_run______________________________________________________________ (date)_________________________ "03/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:03" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           20 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           26 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
Objective_function_name__________________________________________________ (objf_name)____________________ "Plasma major radius (R₀)" 
Plasma_electron_Debye_length_at_point_200________________________________ (len_plasma_debye_electron_profile200)_ 1.21530547510664299e-05 
Volume_averaged_deuteron_isotropic_toroidal_Larmor_radius_(m)____________ (radius_plasma_deuteron_toroidal_larmor_isotropic_vol_avg)_ 6.55792301907624168e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_0_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile0)_ 3.88634191349529056e-04 
Plasma_deuteron_isotropic_Larmor_radius_at_point_1_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile1)_ 9.13700690818505844e-04 
Plasma_deuteron_isotropic_Larmor_radius_at_point_2_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile2)_ 1.23509829883587750e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_3_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile3)_ 1.49094548939145903e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_4_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile4)_ 1.71091386089512265e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_5_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile5)_ 1.90746337407481743e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_6_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile6)_ 2.08722654631476358e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_7_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile7)_ 2.25422846873674218e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_8_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile8)_ 2.41112751173553188e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_9_______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile9)_ 2.55978703692771176e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_10______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile10)_ 2.70157227017750598e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_11______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile11)_ 2.83751835242265641e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_12______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile12)_ 2.96843191542805465e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_13______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile13)_ 2.98329841222119913e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_14______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile14)_ 3.00370975887989796e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_15______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile15)_ 3.02746609526479251e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_16______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile16)_ 3.05378598647850115e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_17______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile17)_ 3.08220965045990190e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_18______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile18)_ 3.11242005374696550e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_19______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile19)_ 3.14417930016462925e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_20______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile20)_ 3.17729925771142313e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_21______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile21)_ 3.21162579100575923e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_22______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile22)_ 3.24702939914586590e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_23______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile23)_ 3.28339923408899319e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_24______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile24)_ 3.32063905786900062e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_25______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile25)_ 3.35866438509381787e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_26______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile26)_ 3.39740038812612680e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_27______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile27)_ 3.43678031501821460e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_28______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile28)_ 3.47674426262847055e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_29______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile29)_ 3.51723820487645283e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_30______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile30)_ 3.55821320943997335e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_31______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile31)_ 3.59962479437505320e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_32______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile32)_ 3.64143239449828777e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_33______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile33)_ 3.68359891182948188e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_34______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile34)_ 3.72609033381312736e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_35______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile35)_ 3.76887540612552826e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_36______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile36)_ 3.81192534929183056e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_37______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile37)_ 3.85521361286709921e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_38______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile38)_ 3.89871565955641564e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_39______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile39)_ 3.94240877551553254e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_40______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile40)_ 3.98627190252605259e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_41______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile41)_ 4.03028548912350015e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_42______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile42)_ 4.07443135717392921e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_43______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile43)_ 4.11869258388602305e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_44______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile44)_ 4.16305339443517365e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_45______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile45)_ 4.20749906643002030e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_46______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile46)_ 4.25201584313820644e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_47______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile47)_ 4.29659085582965918e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_48______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile48)_ 4.34121205197653907e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_49______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile49)_ 4.38586813201521496e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_50______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile50)_ 4.43054849028426401e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_51______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile51)_ 4.47524316159436577e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_52______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile52)_ 4.51994277352839226e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_53______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile53)_ 4.56463850083293522e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_54______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile54)_ 4.60932202599525012e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_55______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile55)_ 4.65398550149143022e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_56______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile56)_ 4.69862151572850596e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_57______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile57)_ 4.74322306167828788e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_58______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile58)_ 4.78778350851235754e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_59______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile59)_ 4.83229657469527903e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_60______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile60)_ 4.87675630369717537e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_61______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile61)_ 4.92115704183124052e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_62______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile62)_ 4.96549341698281424e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_63______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile63)_ 5.00976031998555393e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_64______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile64)_ 5.05395288642573621e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_65______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile65)_ 5.09806648067355310e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_66______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile66)_ 5.14209668056013740e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_67______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile67)_ 5.18603926309597636e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_68______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile68)_ 5.22989019192248578e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_69______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile69)_ 5.27364560460692224e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_70______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile70)_ 5.31730180193184295e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_71______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile71)_ 5.36085523721865301e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_72______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile72)_ 5.40430250654105014e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_73______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile73)_ 5.44764033989204172e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_74______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile74)_ 5.49086559262422329e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_75______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile75)_ 5.53397523758527264e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_76______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile76)_ 5.57696635801989155e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_77______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile77)_ 5.61983614027487637e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_78______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile78)_ 5.66258186826388600e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_79______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile79)_ 5.70520091650166070e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_80______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile80)_ 5.74769074527552680e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_81______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile81)_ 5.79004889528800075e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_82______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile82)_ 5.83227298247949912e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_83______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile83)_ 5.87436069399519065e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_84______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile84)_ 5.91630978347659157e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_85______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile85)_ 5.95811806735331660e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_86______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile86)_ 5.99978342091040014e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_87______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile87)_ 6.04130377484377815e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_88______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile88)_ 6.08267711203951556e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_89______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile89)_ 6.12390146433806643e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_90______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile90)_ 6.16497490975754028e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_91______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile91)_ 6.20589556970591212e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_92______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile92)_ 6.24666160625483684e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_93______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile93)_ 6.28727122026750008e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_94______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile94)_ 6.32772264820443981e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_95______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile95)_ 6.36801416095089494e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_96______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile96)_ 6.40814406125617044e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_97______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile97)_ 6.44811068176057330e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_98______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile98)_ 6.48791238352293929e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_99______________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile99)_ 6.52754755436482301e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_100_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile100)_ 6.56701460688259488e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_101_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile101)_ 6.60631197719314337e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_102_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile102)_ 6.64543812365636557e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_103_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile103)_ 6.68439152509001360e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_104_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile104)_ 6.72317068016972576e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_105_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile105)_ 6.76177410551645659e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_106_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile106)_ 6.80020033505554077e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_107_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile107)_ 6.83844791882199862e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_108_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile108)_ 6.87651542165977538e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_109_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile109)_ 6.91440142291832160e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_110_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile110)_ 6.95210451478366336e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_111_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile111)_ 6.98962330195341923e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_112_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile112)_ 7.02695640057129575e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_113_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile113)_ 7.06410243759815829e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_114_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile114)_ 7.10106004992052710e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_115_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile115)_ 7.13782788372711516e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_116_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile116)_ 7.17440459405905596e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_117_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile117)_ 7.21078884356741567e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_118_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile118)_ 7.24697930271929209e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_119_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile119)_ 7.28297464873513874e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_120_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile120)_ 7.31877356498967548e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_121_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile121)_ 7.35437474081774688e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_122_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile122)_ 7.38977687081687935e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_123_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile123)_ 7.42497865462596069e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_124_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile124)_ 7.45997879591189274e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_125_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile125)_ 7.49477600266256969e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_126_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile126)_ 7.52936898628884729e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_127_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile127)_ 7.56375646147066424e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_128_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile128)_ 7.59793714571605459e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_129_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile129)_ 7.63190975912035781e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_130_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile130)_ 7.66567302362281336e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_131_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile131)_ 7.69922566345215744e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_132_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile132)_ 7.73256640400727269e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_133_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile133)_ 7.76569397215960775e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_134_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile134)_ 7.79860709558475706e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_135_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile135)_ 7.83130450281264469e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_136_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile136)_ 7.86378492281037365e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_137_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile137)_ 7.89604708454703236e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_138_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile138)_ 7.92808971723904521e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_139_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile139)_ 7.95991154969799899e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_140_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile140)_ 7.99151131039451020e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_141_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile141)_ 8.02288772687579504e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_142_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile142)_ 8.05403952613108730e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_143_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile143)_ 8.08496543395255049e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_144_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile144)_ 8.11566417486762892e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_145_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile145)_ 8.14613447206949740e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_146_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile146)_ 8.17637504702344552e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_147_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile147)_ 8.20638461964390623e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_148_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile148)_ 8.23616190778935116e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_149_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile149)_ 8.26570562739923666e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_150_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile150)_ 8.29501449202020048e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_151_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile151)_ 8.32408721313524468e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_152_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile152)_ 8.35292249939879189e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_153_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile153)_ 8.38151905719368776e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_154_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile154)_ 8.40987558995068100e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_155_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile155)_ 8.43799079841403218e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_156_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile156)_ 8.46586338013456674e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_157_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile157)_ 8.49349202980182946e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_158_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile158)_ 8.52087543871365635e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_159_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile159)_ 8.54801229501349000e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_160_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile160)_ 8.57490128327961093e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_161_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile161)_ 8.60154108463146751e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_162_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile162)_ 8.62793037670796237e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_163_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile163)_ 8.65406783319379834e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_164_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile164)_ 8.67995212398911704e-03 
Plasma_deuteron_isotropic_Larmor_radius_at_point_165_____________________ (radius_plasma_deuteron_toroidal_larmor_isotropic_profile165)_ 8.70558191534107073e-03 
