# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g051965122" 
Date_of_run______________________________________________________________ (date)_________________________ "02/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "16:39" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_439)_ 3.57026253592191622e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_440)_ 3.55006379522130331e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_441)_ 3.52950071991875944e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_442)_ 3.51116628156053636e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_443)_ 3.49642170103026757e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_444)_ 3.48139816980008803e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_445)_ 3.46912257882020612e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_446)_ 3.45785458962082402e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_447)_ 3.44670399389857494e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_448)_ 3.43742499930240157e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_449)_ 3.42795467578015192e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_450)_ 3.41938603182800946e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_451)_ 3.41112869816889415e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_452)_ 3.40288752415512548e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_453)_ 3.39477402876925609e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_454)_ 3.38665272628418492e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_455)_ 3.37914532114991246e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_456)_ 3.37148876565433255e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_457)_ 3.36403242310380648e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_458)_ 3.35635975676152896e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_459)_ 3.34811222926211229e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_460)_ 3.33962728228130814e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_461)_ 3.33078690523653336e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_462)_ 3.32132379257150134e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_463)_ 3.31090592824043384e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_464)_ 3.29985562015505565e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_465)_ 3.28828350700356253e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_466)_ 3.27457855218988740e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_467)_ 3.25979066883037660e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_468)_ 3.24356069458106049e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_469)_ 3.22510511069501007e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_470)_ 3.20547467328347508e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_471)_ 3.18449141470125028e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_472)_ 3.16069125255241410e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_473)_ 3.13344475942069032e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_474)_ 3.10213054719694910e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_475)_ 3.06401601778624766e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_476)_ 3.01368046987653564e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_477)_ 2.94302138099190742e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_478)_ 2.84438123735089547e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_479)_ 2.71922412486150051e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_480)_ 2.59249709766739223e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_481)_ 2.49168857320943005e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_482)_ 2.42537940760358204e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_483)_ 2.38268666630093335e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_484)_ 2.35137644255724361e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_485)_ 2.32272346908180509e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_486)_ 2.28824210090234494e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_487)_ 2.24064468140187110e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_488)_ 2.16138233806801594e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_489)_ 2.01738517654002223e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_490)_ 1.82712141662249401e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_491)_ 1.69639791944077025e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_492)_ 1.63064552686697724e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_493)_ 1.56700490090186566e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_494)_ 1.46574335475809701e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_495)_ 1.29935583374396675e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_496)_ 1.11752841874725917e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_497)_ 9.44410606077729398e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_498)_ 7.69001963854656445e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_499)_ 6.60383075440640610e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_500)_ 9.60400000000000031e-01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_0)__ 5.74080758083553135e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_1)__ 5.74080183429336230e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_2)__ 5.74078459452893384e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_3)__ 5.74075586112848129e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_4)__ 5.74071563340235684e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_5)__ 5.74066391038497343e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_6)__ 5.74060069083473579e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_7)__ 5.74052597323393030e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_8)__ 5.74043975578861208e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_9)__ 5.74034203642845711e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_10)_ 5.74023281280659816e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_11)_ 5.74011208229943293e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_12)_ 5.73997984200642222e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_13)_ 5.73983608874984768e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_14)_ 5.73968081907456451e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_15)_ 5.73951402924772083e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_16)_ 5.73933571525845920e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_17)_ 5.73914587281759339e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_18)_ 5.73894449735726795e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_19)_ 5.73873158403058596e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_20)_ 5.73850712771122318e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_21)_ 5.73827112299301518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_22)_ 5.73802356418952257e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_23)_ 5.73776444533357122e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_24)_ 5.73749376017677406e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_25)_ 5.73721150218902665e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_26)_ 5.73691766455798060e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_27)_ 5.73661224018849438e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_28)_ 5.73629522170205703e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_29)_ 5.73596660143619630e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_30)_ 5.73562637144385761e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_31)_ 5.73527452349275677e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_32)_ 5.73491104906471847e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_33)_ 5.73453593935498205e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_34)_ 5.73414918527148743e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_35)_ 5.73375077743413755e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_36)_ 5.73334070617403313e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_37)_ 5.73291828364960523e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_38)_ 5.73248122977041419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_39)_ 5.73203238389977443e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_40)_ 5.73157173511485709e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_41)_ 5.73109927219740030e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_42)_ 5.73061498363279185e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_43)_ 5.73011885760912421e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_44)_ 5.72961088201622672e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_45)_ 5.72909104444467019e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_46)_ 5.72855933218474505e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_47)_ 5.72801573222541833e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_48)_ 5.72746023125325578e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_49)_ 5.72689281565132617e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_50)_ 5.72631347149807297e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_51)_ 5.72572218456616469e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_52)_ 5.72511894032131110e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_53)_ 5.72450372392105891e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_54)_ 5.72387652021355677e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_55)_ 5.72323731373629343e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_56)_ 5.72258608871480661e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_57)_ 5.72192282906136640e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_58)_ 5.72124751837362808e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_59)_ 5.72056013993325791e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_60)_ 5.71986067670452698e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_61)_ 5.71914911133288228e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_62)_ 5.71842542614348091e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_63)_ 5.71768960313969998e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_64)_ 5.71694162400161545e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_65)_ 5.71618147008444950e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_66)_ 5.71540912241698749e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_67)_ 5.71462456169996642e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_68)_ 5.71382776830443149e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_69)_ 5.71301872227005845e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_70)_ 5.71219740330344976e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_71)_ 5.71136379077639305e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_72)_ 5.71051786372409182e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_73)_ 5.70965960084336217e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_74)_ 5.70878898049079453e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_75)_ 5.70790598068088642e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_76)_ 5.70701057908413674e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_77)_ 5.70610275302510885e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_78)_ 5.70518247948046167e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_79)_ 5.70424973507693878e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_80)_ 5.70330449608933279e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_81)_ 5.70234673843840199e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_82)_ 5.70137643768876572e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_83)_ 5.70039356904674648e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_84)_ 5.69939810735819208e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_85)_ 5.69839002710624953e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_86)_ 5.69736930240910411e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_87)_ 5.69633590701768568e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_88)_ 5.69528981431332539e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_89)_ 5.69423099730538951e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_90)_ 5.69315942862885649e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_91)_ 5.69207508054186775e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_92)_ 5.69097792492323293e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_93)_ 5.68986793326989115e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_94)_ 5.68874507669433882e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_95)_ 5.68760932592201058e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_96)_ 5.68646065128861906e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_97)_ 5.68529902273744696e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_98)_ 5.68412440981660936e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_99)_ 5.68293678167625629e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_100)_ 5.68173610706574195e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_101)_ 5.68052235433074273e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_102)_ 5.67929549141033334e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_103)_ 5.67805548583401389e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_104)_ 5.67680230471869507e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_105)_ 5.67553591476562573e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_106)_ 5.67425628225728929e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_107)_ 5.67296337305423108e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_108)_ 5.67165715259185319e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_109)_ 5.67033758587715226e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_110)_ 5.66900463748540417e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_111)_ 5.66764424024557130e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_112)_ 5.66622858651567753e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_113)_ 5.66479888828964491e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_114)_ 5.66335510685487407e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_115)_ 5.66189720303126123e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_116)_ 5.66042513716741951e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_117)_ 5.65893886913683986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_118)_ 5.65743835833399515e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_119)_ 5.65592356367037894e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_120)_ 5.65439444357049297e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_121)_ 5.65285095596776301e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_122)_ 5.65129305830040209e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_123)_ 5.64972070750720050e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_124)_ 5.64813386002326183e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_125)_ 5.64653247177566442e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_126)_ 5.64491649817906094e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_127)_ 5.64328589413121762e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_128)_ 5.64164061400846606e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_129)_ 5.63998061166111171e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_130)_ 5.63830584040874854e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_131)_ 5.63661625303552043e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_132)_ 5.63491180178529660e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_133)_ 5.63319243835678307e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_134)_ 5.63145811389855595e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_135)_ 5.62970877900401518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_136)_ 5.62794438370627219e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_137)_ 5.62616487747294727e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_138)_ 5.62437020920089310e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_139)_ 5.62256032721084225e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_140)_ 5.62073517924196153e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_141)_ 5.61889471244633611e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_142)_ 5.61703887338335974e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_143)_ 5.61516760801404260e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_144)_ 5.61328086169523317e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_145)_ 5.61137857917374774e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_146)_ 5.60946070458041675e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_147)_ 5.60752718142403239e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_148)_ 5.60557795258520386e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_149)_ 5.60361296031012728e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_150)_ 5.60163214620424625e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_151)_ 5.59959429171926573e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_152)_ 5.59752094812962753e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_153)_ 5.59543112097306263e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_154)_ 5.59332474738605114e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_155)_ 5.59120176381083596e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_156)_ 5.58906210598826831e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_157)_ 5.58690570895054535e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_158)_ 5.58473250701383392e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_159)_ 5.58254243377077657e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_160)_ 5.58033542208288580e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_161)_ 5.57811140407281343e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_162)_ 5.57587031111650830e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_163)_ 5.57361207383523976e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_164)_ 5.57133662208750238e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_165)_ 5.56904388496079648e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_166)_ 5.56673379076327208e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_167)_ 5.56440626701524153e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_168)_ 5.56206124044056907e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_169)_ 5.55969863695790707e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_170)_ 5.55731838167180783e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_171)_ 5.55492039886368474e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_172)_ 5.55250461198263707e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_173)_ 5.55007094363611841e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_174)_ 5.54761931558046797e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_175)_ 5.54514964871128200e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_176)_ 5.54266186305363036e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_177)_ 5.54015587775212381e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_178)_ 5.53763161106080943e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_179)_ 5.53508898033291317e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_180)_ 5.53252915548724076e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_181)_ 5.52995639426551193e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_182)_ 5.52736506498848001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_183)_ 5.52475508152938275e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile13_184)_ 5.52212635680930717e+01 OP 
