# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g5518f9cc2" 
Date_of_run______________________________________________________________ (date)_________________________ "22/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "08:43" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_399)_ 1.74852537528172398e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_400)_ 1.74753339006609565e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_401)_ 1.74643115536360618e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_402)_ 1.74520265757251387e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_403)_ 1.74395984702369198e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_404)_ 1.74270243090205668e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_405)_ 1.74143010718097599e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_406)_ 1.74015090299269097e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_407)_ 1.73886049196663031e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_408)_ 1.73755436235578848e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_409)_ 1.73623217450892966e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_410)_ 1.73489252984411202e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_411)_ 1.73352381828112740e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_412)_ 1.73213779104906145e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_413)_ 1.73073405644886904e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_414)_ 1.72931220918235020e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_415)_ 1.72768987627243185e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_416)_ 1.72599516405461983e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_417)_ 1.72427790356446167e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_418)_ 1.72253755312552315e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_419)_ 1.72060161999629671e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_420)_ 1.71856269792589558e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_421)_ 1.71649545506279360e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_422)_ 1.71439917570527776e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_423)_ 1.71227252222464159e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_424)_ 1.71011516835537840e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_425)_ 1.70792644784981391e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_426)_ 1.70570449398715667e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_427)_ 1.70344260855294785e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_428)_ 1.70114662528885567e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_429)_ 1.69881559669408695e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_430)_ 1.69625588901486601e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_431)_ 1.69355324254440482e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_432)_ 1.69080772095348379e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_433)_ 1.68812523960342666e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_434)_ 1.68559957414388570e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_435)_ 1.68303218248559432e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_436)_ 1.68035155195100607e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_437)_ 1.67737436219920930e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_438)_ 1.67434583947657138e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_439)_ 1.67134647465326829e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_440)_ 1.66856044145318378e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_441)_ 1.66572415520455692e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_442)_ 1.66283317409405313e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_443)_ 1.65988425798799959e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_444)_ 1.65687955174196340e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_445)_ 1.65382683644567585e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_446)_ 1.65071842563205315e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_447)_ 1.64760549189711227e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_448)_ 1.64478145006349408e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_449)_ 1.64189917768715716e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_450)_ 1.63893162360775833e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_451)_ 1.63588944804913687e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_452)_ 1.63296244649287630e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_453)_ 1.63025794803092019e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_454)_ 1.62757892593029503e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_455)_ 1.62523286182583497e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_456)_ 1.62282953698128019e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_457)_ 1.62034408946443804e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_458)_ 1.61783989846893590e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_459)_ 1.61577801659408209e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_460)_ 1.61365677911962067e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_461)_ 1.61144668485842679e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_462)_ 1.60938726791573359e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_463)_ 1.60765095719388889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_464)_ 1.60587190936421926e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_465)_ 1.60404473360345712e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_466)_ 1.60277984802169833e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_467)_ 1.60148253502804607e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_468)_ 1.60013003717393651e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_469)_ 1.59874850626288172e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_470)_ 1.59731959900040561e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_471)_ 1.59591906763095608e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_472)_ 1.59515132046486450e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_473)_ 1.59371110860907343e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_474)_ 1.59252825341240296e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_475)_ 1.59166697047403378e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_476)_ 1.59054027444113757e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_477)_ 1.58883526169440632e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_478)_ 1.58771114732211185e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_479)_ 1.58583108018965468e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_480)_ 1.58426488215191661e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_481)_ 1.58124441450428748e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_482)_ 1.57828225349850086e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_483)_ 1.57364639563591009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_484)_ 1.56691287100875503e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_485)_ 1.55647546895687938e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_486)_ 1.54097637165283921e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_487)_ 1.51473744923772493e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_488)_ 1.47032857158867163e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_489)_ 1.40250955827173804e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_490)_ 1.31574004936885771e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_491)_ 1.22932177647191487e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_492)_ 1.15817438713422955e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_493)_ 1.09383014385791579e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_494)_ 1.02681208853865300e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_495)_ 9.45456680302909902e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_496)_ 8.61077087604056501e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_497)_ 8.08344743873505145e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_498)_ 7.91861763891068193e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_499)_ 4.92165728119573398e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_500)_ 2.03700000000000018e-03 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_0)___ 2.52461959735851771e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_1)___ 2.52461914128374225e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_2)___ 2.52461777304847033e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_3)___ 2.52461549261986313e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_4)___ 2.52461229994318650e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_5)___ 2.52460819494180697e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_6)___ 2.52460317751718470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_7)___ 2.52459724754886672e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_8)___ 2.52459040489447659e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_9)___ 2.52458264938970238e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_10)__ 2.52457398084828490e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_11)__ 2.52456439906200210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_12)__ 2.52455390380065197e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_13)__ 2.52454249481203483e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_14)__ 2.52453017182193307e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_15)__ 2.52451693453408836e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_16)__ 2.52450278263017864e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_17)__ 2.52448771576979247e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_18)__ 2.52447173359040171e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_19)__ 2.52445483570733167e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_20)__ 2.52443702171373126e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_21)__ 2.52441829118054031e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_22)__ 2.52439864365645370e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_23)__ 2.52437807866788617e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_24)__ 2.52435659571893396e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_25)__ 2.52433419429133501e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_26)__ 2.52431087384442634e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_27)__ 2.52428663381510212e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_28)__ 2.52426147361776572e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_29)__ 2.52423539264428491e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_30)__ 2.52420839026394042e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_31)__ 2.52418046582337681e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_32)__ 2.52415161864654856e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_33)__ 2.52412184803466459e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_34)__ 2.52409115326613325e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_35)__ 2.52405953359650219e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_36)__ 2.52402698825839877e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_37)__ 2.52399366338920998e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_38)__ 2.52396004386004122e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_39)__ 2.52392551725460770e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_40)__ 2.52389008273269084e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_41)__ 2.52385373943134788e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_42)__ 2.52381648646483967e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_43)__ 2.52377832292455757e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_44)__ 2.52373924787894985e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_45)__ 2.52369926037344570e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_46)__ 2.52365835943037453e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_47)__ 2.52361654404888789e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_48)__ 2.52357381320487555e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_49)__ 2.52353016585088064e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_50)__ 2.52348560091601506e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_51)__ 2.52344011730586821e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_52)__ 2.52339371390241816e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_53)__ 2.52334638956393711e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_54)__ 2.52329814312489837e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_55)__ 2.52324897339587828e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_56)__ 2.52319887916345635e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_57)__ 2.52314785919011477e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_58)__ 2.52309591221413498e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_59)__ 2.52304303694949077e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_60)__ 2.52298923208574237e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_61)__ 2.52293449628792352e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_62)__ 2.52287882819643130e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_63)__ 2.52282222642690961e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_64)__ 2.52276468957013371e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_65)__ 2.52270621619189015e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_66)__ 2.52264680483285488e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_67)__ 2.52258645400846859e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_68)__ 2.52252516220881198e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_69)__ 2.52246292789847573e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_70)__ 2.52239974951642871e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_71)__ 2.52233562547588583e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_72)__ 2.52227055416417052e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_73)__ 2.52220453394257582e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_74)__ 2.52213756314622444e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_75)__ 2.52206964008392411e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_76)__ 2.52200076303802021e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_77)__ 2.52193093026424862e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_78)__ 2.52186013999158369e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_79)__ 2.52178839042208196e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_80)__ 2.52171567973072754e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_81)__ 2.52164200606527125e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_82)__ 2.52156736754606854e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_83)__ 2.52149176226591329e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_84)__ 2.52141518828987046e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_85)__ 2.52133764365510586e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_86)__ 2.52125912637071004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_87)__ 2.52117963441752373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_88)__ 2.52109916574795783e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_89)__ 2.52101771828580894e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_90)__ 2.52093528992607574e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_91)__ 2.52085187853476889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_92)__ 2.52076748194871989e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_93)__ 2.52068209797538607e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_94)__ 2.52059572439265125e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_95)__ 2.52050835894862608e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_96)__ 2.52041999936144201e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_97)__ 2.52033064331904413e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_98)__ 2.52024028847897981e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_99)__ 2.52014893246818339e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_100)_ 2.52005657288275913e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_101)_ 2.51996320728775913e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_102)_ 2.51986883321695849e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_103)_ 2.51977344817262612e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_104)_ 2.51967704962529382e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_105)_ 2.51957963501351934e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_106)_ 2.51948120174364725e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_107)_ 2.51938174718956596e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_108)_ 2.51928126869246007e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_109)_ 2.51917976356055995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_110)_ 2.51907722906888694e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_111)_ 2.51896807942445236e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_112)_ 2.51884130446356629e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_113)_ 2.51871327178660813e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_114)_ 2.51858397792677806e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_115)_ 2.51845341937540965e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_116)_ 2.51832159258163273e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_117)_ 2.51818849395202875e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_118)_ 2.51805411985028123e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_119)_ 2.51791846659682328e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_120)_ 2.51778153046847528e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_121)_ 2.51764330769808140e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_122)_ 2.51750379447413870e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_123)_ 2.51736298694041913e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_124)_ 2.51722088119558869e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_125)_ 2.51707747329281872e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_126)_ 2.51693275923939161e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_127)_ 2.51678673499630108e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_128)_ 2.51663939647784574e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_129)_ 2.51649073955121700e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_130)_ 2.51634076003608023e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_131)_ 2.51618945370414906e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_132)_ 2.51603681627875595e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_133)_ 2.51588284343441160e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_134)_ 2.51572753079636122e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_135)_ 2.51557087394013372e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_136)_ 2.51541286839108231e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_137)_ 2.51525350962391876e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_138)_ 2.51509279306224229e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_139)_ 2.51493071407805857e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_140)_ 2.51476726799129295e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_141)_ 2.51460245006929668e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_142)_ 2.51443625552634380e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_143)_ 2.51426867952312136e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_144)_ 2.51409971716621286e+01 OP 
