# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+ga6cc0e29a" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_110)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_111)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_112)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_113)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_114)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_115)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_116)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_117)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_118)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_119)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_120)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_121)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_122)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_123)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_124)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_125)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_126)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_127)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_128)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_129)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_130)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_131)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_132)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_133)_ 1.39800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_134)_ 1.39759393328157291e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_135)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_136)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_137)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_138)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_139)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_140)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_141)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_142)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_143)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_144)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_145)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_146)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_147)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_148)_ 1.39681562793656759e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_149)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_150)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_151)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_152)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_153)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_154)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_155)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_156)_ 1.39566939582090974e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_157)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_158)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_159)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_160)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_161)_ 1.39438397962337604e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_162)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_163)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_164)_ 1.39382493860709058e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_165)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_166)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_167)_ 1.39199999999999999e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_168)_ 1.39199999999999999e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_169)_ 1.39108808695724075e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_170)_ 1.39100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_171)_ 1.39005775363551916e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_172)_ 1.38944677620294659e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_173)_ 1.38877964206100337e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_174)_ 1.38704812248845037e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_175)_ 1.38624017637200918e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_176)_ 1.38499999999999996e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_177)_ 1.38335971488856710e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_178)_ 1.38129780875844439e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_179)_ 1.37912570415370670e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_180)_ 1.37665628534074251e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_181)_ 1.37342297522976189e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_182)_ 1.36976833474340900e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_183)_ 1.36435221842093046e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_184)_ 1.35860291238260391e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_185)_ 1.35067084588645763e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_186)_ 1.34185300784200940e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_187)_ 1.33017299911126727e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_188)_ 1.31624478108527061e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_189)_ 1.29856454200544889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_190)_ 1.27890461972670657e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_191)_ 1.25675081927978312e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_192)_ 1.23494085696584897e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_193)_ 1.21697998900664164e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_194)_ 1.20497649075623556e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_195)_ 1.19800000000000004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_196)_ 1.19399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_197)_ 1.18401539034354872e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_198)_ 1.09934873339503749e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_199)_ 7.31719122910655972e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_200)_ 3.21199999999999991e-08 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_0)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_1)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_2)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_3)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_4)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_5)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_6)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_7)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_8)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_9)___ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_10)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_11)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_12)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_13)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_14)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_15)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_16)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_17)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_18)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_19)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_20)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_21)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_22)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_23)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_24)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_25)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_26)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_27)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_28)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_29)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_30)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_31)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_32)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_33)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_34)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_35)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_36)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_37)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_38)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_39)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_40)__ 1.79499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_41)__ 1.79497738062883947e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_42)__ 1.79487084635824452e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_43)__ 1.79476150504492260e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_44)__ 1.79464933842771934e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_45)__ 1.79453432767568160e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_46)__ 1.79441645337687170e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_47)__ 1.79429569552674444e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_48)__ 1.79417203351607135e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_49)__ 1.79404544611839647e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_50)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_51)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_52)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_53)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_54)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_55)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_56)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_57)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_58)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_59)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_60)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_61)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_62)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_63)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_64)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_65)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_66)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_67)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_68)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_69)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_70)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_71)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_72)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_73)__ 1.79400000000000013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_74)__ 1.79380696430917261e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_75)__ 1.79359514929657351e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_76)__ 1.79337955236530888e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_77)__ 1.79316012744005846e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_78)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_79)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_80)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_81)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_82)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_83)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_84)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_85)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_86)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_87)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_88)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_89)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_90)__ 1.79288700134939774e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_91)__ 1.79260788450134889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_92)__ 1.79232405954146046e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_93)__ 1.79203545361321162e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_94)__ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_95)__ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_96)__ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_97)__ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_98)__ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_99)__ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_100)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_101)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_102)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_103)_ 1.79183431928282104e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_104)_ 1.79148333401440674e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_105)_ 1.79112642274779503e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_106)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_107)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_108)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_109)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_110)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_111)_ 1.79088697883744743e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_112)_ 1.79047909446428193e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_113)_ 1.79006418046942350e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_114)_ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_115)_ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_116)_ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_117)_ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_118)_ 1.78991439462477935e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_119)_ 1.78946142849069147e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_120)_ 1.78900041276730981e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_121)_ 1.78900000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_122)_ 1.78900000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_123)_ 1.78857018496487790e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_124)_ 1.78807650334414703e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_125)_ 1.78799999999999990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_126)_ 1.78799999999999990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_127)_ 1.78799999999999990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_128)_ 1.78799999999999990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_129)_ 1.78746480645029067e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_130)_ 1.78700000000000010e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_131)_ 1.78700000000000010e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_132)_ 1.78677332373494160e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_133)_ 1.78619089951065746e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_134)_ 1.78599999999999994e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_135)_ 1.78598367457881366e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_136)_ 1.78536260557670161e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_137)_ 1.78472949543892980e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_138)_ 1.78408415482491733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_139)_ 1.78399999999999999e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_140)_ 1.78375360435425812e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_141)_ 1.78306448414673930e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_142)_ 1.78236461951323690e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_143)_ 1.78200000000000003e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_144)_ 1.78191322962870089e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_145)_ 1.78116593229027877e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_146)_ 1.78040094342921442e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_147)_ 1.77961742659193405e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_148)_ 1.77881562793656762e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_149)_ 1.77799752159908699e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_150)_ 1.77715703077234686e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_151)_ 1.77629830261856334e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_152)_ 1.77541610144637616e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_153)_ 1.77451496292267308e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_154)_ 1.77359244827509848e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_155)_ 1.77264312586720116e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_156)_ 1.77166939582090954e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_157)_ 1.77033923510609092e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_158)_ 1.76864193513817156e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_159)_ 1.76758424344196570e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_160)_ 1.76599743887265248e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_161)_ 1.76376795924675207e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_162)_ 1.76223201037038706e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_163)_ 1.76009745413468899e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_164)_ 1.75764987721418109e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_165)_ 1.75512772121488467e+01 OP 
