# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gcbb4403e5" 
Date_of_run______________________________________________________________ (date)_________________________ "02/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:17" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           20 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           26 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
Objective_function_name__________________________________________________ (objf_name)____________________ "Plasma major radius (R₀)" 
Plasma_electron_toroidal_Larmor_frequency_at_point_258___________________ (freq_plasma_larmor_toroidal_electron_profile258)_ 1.26631096307082214e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_259___________________ (freq_plasma_larmor_toroidal_electron_profile259)_ 1.26439231009647263e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_260___________________ (freq_plasma_larmor_toroidal_electron_profile260)_ 1.26247946242612976e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_261___________________ (freq_plasma_larmor_toroidal_electron_profile261)_ 1.26057239375177002e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_262___________________ (freq_plasma_larmor_toroidal_electron_profile262)_ 1.25867107792409012e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_263___________________ (freq_plasma_larmor_toroidal_electron_profile263)_ 1.25677548895131271e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_264___________________ (freq_plasma_larmor_toroidal_electron_profile264)_ 1.25488560099800262e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_265___________________ (freq_plasma_larmor_toroidal_electron_profile265)_ 1.25300138838389145e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_266___________________ (freq_plasma_larmor_toroidal_electron_profile266)_ 1.25112282558271652e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_267___________________ (freq_plasma_larmor_toroidal_electron_profile267)_ 1.24924988722106567e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_268___________________ (freq_plasma_larmor_toroidal_electron_profile268)_ 1.24738254807723755e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_269___________________ (freq_plasma_larmor_toroidal_electron_profile269)_ 1.24552078308010712e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_270___________________ (freq_plasma_larmor_toroidal_electron_profile270)_ 1.24366456730800568e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_271___________________ (freq_plasma_larmor_toroidal_electron_profile271)_ 1.24181387598760681e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_272___________________ (freq_plasma_larmor_toroidal_electron_profile272)_ 1.23996868449282593e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_273___________________ (freq_plasma_larmor_toroidal_electron_profile273)_ 1.23812896834372635e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_274___________________ (freq_plasma_larmor_toroidal_electron_profile274)_ 1.23629470320543945e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_275___________________ (freq_plasma_larmor_toroidal_electron_profile275)_ 1.23446586488708832e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_276___________________ (freq_plasma_larmor_toroidal_electron_profile276)_ 1.23264242934072632e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_277___________________ (freq_plasma_larmor_toroidal_electron_profile277)_ 1.23082437266028290e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_278___________________ (freq_plasma_larmor_toroidal_electron_profile278)_ 1.22901167108051819e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_279___________________ (freq_plasma_larmor_toroidal_electron_profile279)_ 1.22720430097598801e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_280___________________ (freq_plasma_larmor_toroidal_electron_profile280)_ 1.22540223886001724e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_281___________________ (freq_plasma_larmor_toroidal_electron_profile281)_ 1.22360546138368286e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_282___________________ (freq_plasma_larmor_toroidal_electron_profile282)_ 1.22181394533480484e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_283___________________ (freq_plasma_larmor_toroidal_electron_profile283)_ 1.22002766763694687e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_284___________________ (freq_plasma_larmor_toroidal_electron_profile284)_ 1.21824660534842590e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_285___________________ (freq_plasma_larmor_toroidal_electron_profile285)_ 1.21647073566132904e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_286___________________ (freq_plasma_larmor_toroidal_electron_profile286)_ 1.21470003590054108e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_287___________________ (freq_plasma_larmor_toroidal_electron_profile287)_ 1.21293448352277878e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_288___________________ (freq_plasma_larmor_toroidal_electron_profile288)_ 1.21117405611563400e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_289___________________ (freq_plasma_larmor_toroidal_electron_profile289)_ 1.20941873139662582e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_290___________________ (freq_plasma_larmor_toroidal_electron_profile290)_ 1.20766848721225998e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_291___________________ (freq_plasma_larmor_toroidal_electron_profile291)_ 1.20592330153709793e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_292___________________ (freq_plasma_larmor_toroidal_electron_profile292)_ 1.20418315247283081e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_293___________________ (freq_plasma_larmor_toroidal_electron_profile293)_ 1.20244801824736572e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_294___________________ (freq_plasma_larmor_toroidal_electron_profile294)_ 1.20071787721391617e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_295___________________ (freq_plasma_larmor_toroidal_electron_profile295)_ 1.19899270785010315e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_296___________________ (freq_plasma_larmor_toroidal_electron_profile296)_ 1.19727248875706146e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_297___________________ (freq_plasma_larmor_toroidal_electron_profile297)_ 1.19555719865855560e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_298___________________ (freq_plasma_larmor_toroidal_electron_profile298)_ 1.19384681640010284e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_299___________________ (freq_plasma_larmor_toroidal_electron_profile299)_ 1.19214132094810257e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_300___________________ (freq_plasma_larmor_toroidal_electron_profile300)_ 1.19044069138897537e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_301___________________ (freq_plasma_larmor_toroidal_electron_profile301)_ 1.18874490692830750e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_302___________________ (freq_plasma_larmor_toroidal_electron_profile302)_ 1.18705394689000244e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_303___________________ (freq_plasma_larmor_toroidal_electron_profile303)_ 1.18536779071544281e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_304___________________ (freq_plasma_larmor_toroidal_electron_profile304)_ 1.18368641796265488e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_305___________________ (freq_plasma_larmor_toroidal_electron_profile305)_ 1.18200980830548401e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_306___________________ (freq_plasma_larmor_toroidal_electron_profile306)_ 1.18033794153277496e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_307___________________ (freq_plasma_larmor_toroidal_electron_profile307)_ 1.17867079754755905e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_308___________________ (freq_plasma_larmor_toroidal_electron_profile308)_ 1.17700835636625076e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_309___________________ (freq_plasma_larmor_toroidal_electron_profile309)_ 1.17535059811784760e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_310___________________ (freq_plasma_larmor_toroidal_electron_profile310)_ 1.17369750304313889e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_311___________________ (freq_plasma_larmor_toroidal_electron_profile311)_ 1.17204905149392090e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_312___________________ (freq_plasma_larmor_toroidal_electron_profile312)_ 1.17040522393221848e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_313___________________ (freq_plasma_larmor_toroidal_electron_profile313)_ 1.16876600092951233e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_314___________________ (freq_plasma_larmor_toroidal_electron_profile314)_ 1.16713136316597427e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_315___________________ (freq_plasma_larmor_toroidal_electron_profile315)_ 1.16550129142970917e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_316___________________ (freq_plasma_larmor_toroidal_electron_profile316)_ 1.16387576661599945e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_317___________________ (freq_plasma_larmor_toroidal_electron_profile317)_ 1.16225476972656235e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_318___________________ (freq_plasma_larmor_toroidal_electron_profile318)_ 1.16063828186880646e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_319___________________ (freq_plasma_larmor_toroidal_electron_profile319)_ 1.15902628425509979e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_320___________________ (freq_plasma_larmor_toroidal_electron_profile320)_ 1.15741875820204117e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_321___________________ (freq_plasma_larmor_toroidal_electron_profile321)_ 1.15581568512973923e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_322___________________ (freq_plasma_larmor_toroidal_electron_profile322)_ 1.15421704656109528e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_323___________________ (freq_plasma_larmor_toroidal_electron_profile323)_ 1.15262282412109344e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_324___________________ (freq_plasma_larmor_toroidal_electron_profile324)_ 1.15103299953609879e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_325___________________ (freq_plasma_larmor_toroidal_electron_profile325)_ 1.14944755463315689e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_326___________________ (freq_plasma_larmor_toroidal_electron_profile326)_ 1.14786647133930084e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_327___________________ (freq_plasma_larmor_toroidal_electron_profile327)_ 1.14628973168086777e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_328___________________ (freq_plasma_larmor_toroidal_electron_profile328)_ 1.14471731778281464e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_329___________________ (freq_plasma_larmor_toroidal_electron_profile329)_ 1.14314921186804352e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_330___________________ (freq_plasma_larmor_toroidal_electron_profile330)_ 1.14158539625673309e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_331___________________ (freq_plasma_larmor_toroidal_electron_profile331)_ 1.14002585336567169e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_332___________________ (freq_plasma_larmor_toroidal_electron_profile332)_ 1.13847056570760132e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_333___________________ (freq_plasma_larmor_toroidal_electron_profile333)_ 1.13691951589056091e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_334___________________ (freq_plasma_larmor_toroidal_electron_profile334)_ 1.13537268661724030e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_335___________________ (freq_plasma_larmor_toroidal_electron_profile335)_ 1.13383006068433670e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_336___________________ (freq_plasma_larmor_toroidal_electron_profile336)_ 1.13229162098191544e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_337___________________ (freq_plasma_larmor_toroidal_electron_profile337)_ 1.13075735049278015e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_338___________________ (freq_plasma_larmor_toroidal_electron_profile338)_ 1.12922723229184280e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_339___________________ (freq_plasma_larmor_toroidal_electron_profile339)_ 1.12770124954550232e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_340___________________ (freq_plasma_larmor_toroidal_electron_profile340)_ 1.12617938551102814e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_341___________________ (freq_plasma_larmor_toroidal_electron_profile341)_ 1.12466162353594589e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_342___________________ (freq_plasma_larmor_toroidal_electron_profile342)_ 1.12314794705743179e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_343___________________ (freq_plasma_larmor_toroidal_electron_profile343)_ 1.12163833960170929e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_344___________________ (freq_plasma_larmor_toroidal_electron_profile344)_ 1.12013278478345215e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_345___________________ (freq_plasma_larmor_toroidal_electron_profile345)_ 1.11863126630518997e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_346___________________ (freq_plasma_larmor_toroidal_electron_profile346)_ 1.11713376795672256e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_347___________________ (freq_plasma_larmor_toroidal_electron_profile347)_ 1.11564027361453445e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_348___________________ (freq_plasma_larmor_toroidal_electron_profile348)_ 1.11415076724121750e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_349___________________ (freq_plasma_larmor_toroidal_electron_profile349)_ 1.11266523288489594e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_350___________________ (freq_plasma_larmor_toroidal_electron_profile350)_ 1.11118365467865768e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_351___________________ (freq_plasma_larmor_toroidal_electron_profile351)_ 1.10970601683998901e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_352___________________ (freq_plasma_larmor_toroidal_electron_profile352)_ 1.10823230367021484e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_353___________________ (freq_plasma_larmor_toroidal_electron_profile353)_ 1.10676249955394119e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_354___________________ (freq_plasma_larmor_toroidal_electron_profile354)_ 1.10529658895850555e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_355___________________ (freq_plasma_larmor_toroidal_electron_profile355)_ 1.10383455643342819e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_356___________________ (freq_plasma_larmor_toroidal_electron_profile356)_ 1.10237638660987030e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_357___________________ (freq_plasma_larmor_toroidal_electron_profile357)_ 1.10092206420009460e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_358___________________ (freq_plasma_larmor_toroidal_electron_profile358)_ 1.09947157399693268e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_359___________________ (freq_plasma_larmor_toroidal_electron_profile359)_ 1.09802490087325241e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_360___________________ (freq_plasma_larmor_toroidal_electron_profile360)_ 1.09658202978143478e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_361___________________ (freq_plasma_larmor_toroidal_electron_profile361)_ 1.09514294575285019e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_362___________________ (freq_plasma_larmor_toroidal_electron_profile362)_ 1.09370763389734177e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_363___________________ (freq_plasma_larmor_toroidal_electron_profile363)_ 1.09227607940271164e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_364___________________ (freq_plasma_larmor_toroidal_electron_profile364)_ 1.09084826753421127e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_365___________________ (freq_plasma_larmor_toroidal_electron_profile365)_ 1.08942418363403610e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_366___________________ (freq_plasma_larmor_toroidal_electron_profile366)_ 1.08800381312082367e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_367___________________ (freq_plasma_larmor_toroidal_electron_profile367)_ 1.08658714148915588e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_368___________________ (freq_plasma_larmor_toroidal_electron_profile368)_ 1.08517415430906601e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_369___________________ (freq_plasma_larmor_toroidal_electron_profile369)_ 1.08376483722554779e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_370___________________ (freq_plasma_larmor_toroidal_electron_profile370)_ 1.08235917595806976e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_371___________________ (freq_plasma_larmor_toroidal_electron_profile371)_ 1.08095715630009308e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_372___________________ (freq_plasma_larmor_toroidal_electron_profile372)_ 1.07955876411859238e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_373___________________ (freq_plasma_larmor_toroidal_electron_profile373)_ 1.07816398535358093e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_374___________________ (freq_plasma_larmor_toroidal_electron_profile374)_ 1.07677280601764099e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_375___________________ (freq_plasma_larmor_toroidal_electron_profile375)_ 1.07538521219545319e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_376___________________ (freq_plasma_larmor_toroidal_electron_profile376)_ 1.07400119004333572e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_377___________________ (freq_plasma_larmor_toroidal_electron_profile377)_ 1.07262072578878113e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_378___________________ (freq_plasma_larmor_toroidal_electron_profile378)_ 1.07124380573000229e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_379___________________ (freq_plasma_larmor_toroidal_electron_profile379)_ 1.06987041623547668e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_380___________________ (freq_plasma_larmor_toroidal_electron_profile380)_ 1.06850054374349777e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_381___________________ (freq_plasma_larmor_toroidal_electron_profile381)_ 1.06713417476172867e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_382___________________ (freq_plasma_larmor_toroidal_electron_profile382)_ 1.06577129586675842e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_383___________________ (freq_plasma_larmor_toroidal_electron_profile383)_ 1.06441189370366287e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_384___________________ (freq_plasma_larmor_toroidal_electron_profile384)_ 1.06305595498556900e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_385___________________ (freq_plasma_larmor_toroidal_electron_profile385)_ 1.06170346649322098e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_386___________________ (freq_plasma_larmor_toroidal_electron_profile386)_ 1.06035441507455109e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_387___________________ (freq_plasma_larmor_toroidal_electron_profile387)_ 1.05900878764425339e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_388___________________ (freq_plasma_larmor_toroidal_electron_profile388)_ 1.05766657118336105e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_389___________________ (freq_plasma_larmor_toroidal_electron_profile389)_ 1.05632775273882507e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_390___________________ (freq_plasma_larmor_toroidal_electron_profile390)_ 1.05499231942309967e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_391___________________ (freq_plasma_larmor_toroidal_electron_profile391)_ 1.05366025841372696e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_392___________________ (freq_plasma_larmor_toroidal_electron_profile392)_ 1.05233155695292786e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_393___________________ (freq_plasma_larmor_toroidal_electron_profile393)_ 1.05100620234719345e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_394___________________ (freq_plasma_larmor_toroidal_electron_profile394)_ 1.04968418196688263e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_395___________________ (freq_plasma_larmor_toroidal_electron_profile395)_ 1.04836548324581879e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_396___________________ (freq_plasma_larmor_toroidal_electron_profile396)_ 1.04705009368089294e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_397___________________ (freq_plasma_larmor_toroidal_electron_profile397)_ 1.04573800083166870e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_398___________________ (freq_plasma_larmor_toroidal_electron_profile398)_ 1.04442919231998962e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_399___________________ (freq_plasma_larmor_toroidal_electron_profile399)_ 1.04312365582958984e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_400___________________ (freq_plasma_larmor_toroidal_electron_profile400)_ 1.04182137910570770e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_401___________________ (freq_plasma_larmor_toroidal_electron_profile401)_ 1.04052234995470291e+11 
Volume_averaged_deuteron_toroidal_Larmor_frequency_(ωc)_(Hz)_____________ (freq_plasma_larmor_toroidal_deuteron_vol_avg)_ 3.77978360201193392e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_0_____________________ (freq_plasma_larmor_toroidal_deuteron_profile0)_ 5.66967540301790163e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_1_____________________ (freq_plasma_larmor_toroidal_deuteron_profile1)_ 5.65557173286114112e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_2_____________________ (freq_plasma_larmor_toroidal_deuteron_profile2)_ 5.64153805610466078e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_3_____________________ (freq_plasma_larmor_toroidal_deuteron_profile3)_ 5.62757385299549103e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_4_____________________ (freq_plasma_larmor_toroidal_deuteron_profile4)_ 5.61367860891401991e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_5_____________________ (freq_plasma_larmor_toroidal_deuteron_profile5)_ 5.59985181431078464e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_6_____________________ (freq_plasma_larmor_toroidal_deuteron_profile6)_ 5.58609296464417353e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_7_____________________ (freq_plasma_larmor_toroidal_deuteron_profile7)_ 5.57240156031906381e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_8_____________________ (freq_plasma_larmor_toroidal_deuteron_profile8)_ 5.55877710662635341e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_9_____________________ (freq_plasma_larmor_toroidal_deuteron_profile9)_ 5.54521911368336156e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_10____________________ (freq_plasma_larmor_toroidal_deuteron_profile10)_ 5.53172709637513086e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_11____________________ (freq_plasma_larmor_toroidal_deuteron_profile11)_ 5.51830057429654971e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_12____________________ (freq_plasma_larmor_toroidal_deuteron_profile12)_ 5.50493907169534713e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_13____________________ (freq_plasma_larmor_toroidal_deuteron_profile13)_ 5.49164211741589010e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_14____________________ (freq_plasma_larmor_toroidal_deuteron_profile14)_ 5.47840924484380260e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_15____________________ (freq_plasma_larmor_toroidal_deuteron_profile15)_ 5.46523999185139015e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_16____________________ (freq_plasma_larmor_toroidal_deuteron_profile16)_ 5.45213390074383393e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_17____________________ (freq_plasma_larmor_toroidal_deuteron_profile17)_ 5.43909051820616797e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_18____________________ (freq_plasma_larmor_toroidal_deuteron_profile18)_ 5.42610939525102228e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_19____________________ (freq_plasma_larmor_toroidal_deuteron_profile19)_ 5.41319008716709092e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_20____________________ (freq_plasma_larmor_toroidal_deuteron_profile20)_ 5.40033215346835703e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_21____________________ (freq_plasma_larmor_toroidal_deuteron_profile21)_ 5.38753515784402490e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_22____________________ (freq_plasma_larmor_toroidal_deuteron_profile22)_ 5.37479866810916811e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_23____________________ (freq_plasma_larmor_toroidal_deuteron_profile23)_ 5.36212225615608096e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_24____________________ (freq_plasma_larmor_toroidal_deuteron_profile24)_ 5.34950549790630192e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_25____________________ (freq_plasma_larmor_toroidal_deuteron_profile25)_ 5.33694797326332927e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_26____________________ (freq_plasma_larmor_toroidal_deuteron_profile26)_ 5.32444926606599167e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_27____________________ (freq_plasma_larmor_toroidal_deuteron_profile27)_ 5.31200896404247209e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_28____________________ (freq_plasma_larmor_toroidal_deuteron_profile28)_ 5.29962665876498520e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_29____________________ (freq_plasma_larmor_toroidal_deuteron_profile29)_ 5.28730194560506493e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_30____________________ (freq_plasma_larmor_toroidal_deuteron_profile30)_ 5.27503442368950918e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_31____________________ (freq_plasma_larmor_toroidal_deuteron_profile31)_ 5.26282369585689455e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_32____________________ (freq_plasma_larmor_toroidal_deuteron_profile32)_ 5.25066936861473024e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_33____________________ (freq_plasma_larmor_toroidal_deuteron_profile33)_ 5.23857105209718570e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_34____________________ (freq_plasma_larmor_toroidal_deuteron_profile34)_ 5.22652836002339795e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_35____________________ (freq_plasma_larmor_toroidal_deuteron_profile35)_ 5.21454090965637267e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_36____________________ (freq_plasma_larmor_toroidal_deuteron_profile36)_ 5.20260832176242247e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_37____________________ (freq_plasma_larmor_toroidal_deuteron_profile37)_ 5.19073022057118267e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_38____________________ (freq_plasma_larmor_toroidal_deuteron_profile38)_ 5.17890623373616859e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_39____________________ (freq_plasma_larmor_toroidal_deuteron_profile39)_ 5.16713599229585901e+07 
