# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0df70973d" 
DT_fusion_rate_at_point_100______________________________________________ fusrat_plasma_dt_profile100____ 3.70036582388484096e+17 
DT_fusion_rate_at_point_101______________________________________________ fusrat_plasma_dt_profile101____ 3.62805956851812928e+17 
DT_fusion_rate_at_point_102______________________________________________ fusrat_plasma_dt_profile102____ 3.55571854014537024e+17 
DT_fusion_rate_at_point_103______________________________________________ fusrat_plasma_dt_profile103____ 3.48337001366054080e+17 
DT_fusion_rate_at_point_104______________________________________________ fusrat_plasma_dt_profile104____ 3.41104177638742976e+17 
DT_fusion_rate_at_point_105______________________________________________ fusrat_plasma_dt_profile105____ 3.33876212197601024e+17 
DT_fusion_rate_at_point_106______________________________________________ fusrat_plasma_dt_profile106____ 3.26655984288455360e+17 
DT_fusion_rate_at_point_107______________________________________________ fusrat_plasma_dt_profile107____ 3.19446422135038592e+17 
DT_fusion_rate_at_point_108______________________________________________ fusrat_plasma_dt_profile108____ 3.12250501874913664e+17 
DT_fusion_rate_at_point_109______________________________________________ fusrat_plasma_dt_profile109____ 3.05071246323911168e+17 
DT_fusion_rate_at_point_110______________________________________________ fusrat_plasma_dt_profile110____ 2.97911723558466752e+17 
DT_fusion_rate_at_point_111______________________________________________ fusrat_plasma_dt_profile111____ 2.90775045304978496e+17 
DT_fusion_rate_at_point_112______________________________________________ fusrat_plasma_dt_profile112____ 2.83664365125111360e+17 
DT_fusion_rate_at_point_113______________________________________________ fusrat_plasma_dt_profile113____ 2.76582876385785536e+17 
DT_fusion_rate_at_point_114______________________________________________ fusrat_plasma_dt_profile114____ 2.69533810002491936e+17 
DT_fusion_rate_at_point_115______________________________________________ fusrat_plasma_dt_profile115____ 2.62520431944507168e+17 
DT_fusion_rate_at_point_116______________________________________________ fusrat_plasma_dt_profile116____ 2.55546040490620256e+17 
DT_fusion_rate_at_point_117______________________________________________ fusrat_plasma_dt_profile117____ 2.48613963224069728e+17 
DT_fusion_rate_at_point_118______________________________________________ fusrat_plasma_dt_profile118____ 2.41727553755601376e+17 
DT_fusion_rate_at_point_119______________________________________________ fusrat_plasma_dt_profile119____ 2.34890188163851680e+17 
DT_fusion_rate_at_point_120______________________________________________ fusrat_plasma_dt_profile120____ 2.28105261142685280e+17 
DT_fusion_rate_at_point_121______________________________________________ fusrat_plasma_dt_profile121____ 2.21376181845671584e+17 
DT_fusion_rate_at_point_122______________________________________________ fusrat_plasma_dt_profile122____ 2.14706369418575680e+17 
DT_fusion_rate_at_point_123______________________________________________ fusrat_plasma_dt_profile123____ 2.08099248211605056e+17 
DT_fusion_rate_at_point_124______________________________________________ fusrat_plasma_dt_profile124____ 2.01558242664179360e+17 
DT_fusion_rate_at_point_125______________________________________________ fusrat_plasma_dt_profile125____ 1.95086771856212320e+17 
DT_fusion_rate_at_point_126______________________________________________ fusrat_plasma_dt_profile126____ 1.88688243721319296e+17 
DT_fusion_rate_at_point_127______________________________________________ fusrat_plasma_dt_profile127____ 1.82366048919009600e+17 
DT_fusion_rate_at_point_128______________________________________________ fusrat_plasma_dt_profile128____ 1.76123554364787328e+17 
DT_fusion_rate_at_point_129______________________________________________ fusrat_plasma_dt_profile129____ 1.69964096419221984e+17 
DT_fusion_rate_at_point_130______________________________________________ fusrat_plasma_dt_profile130____ 1.63890973739405280e+17 
DT_fusion_rate_at_point_131______________________________________________ fusrat_plasma_dt_profile131____ 1.57907439798878784e+17 
DT_fusion_rate_at_point_132______________________________________________ fusrat_plasma_dt_profile132____ 1.52016695085020480e+17 
DT_fusion_rate_at_point_133______________________________________________ fusrat_plasma_dt_profile133____ 1.46221878986085504e+17 
DT_fusion_rate_at_point_134______________________________________________ fusrat_plasma_dt_profile134____ 1.40526061383585392e+17 
DT_fusion_rate_at_point_135______________________________________________ fusrat_plasma_dt_profile135____ 1.34932233969453632e+17 
DT_fusion_rate_at_point_136______________________________________________ fusrat_plasma_dt_profile136____ 1.29443301311478944e+17 
DT_fusion_rate_at_point_137______________________________________________ fusrat_plasma_dt_profile137____ 1.24062071694799392e+17 
DT_fusion_rate_at_point_138______________________________________________ fusrat_plasma_dt_profile138____ 1.18791247771801344e+17 
DT_fusion_rate_at_point_139______________________________________________ fusrat_plasma_dt_profile139____ 1.13633417057520432e+17 
DT_fusion_rate_at_point_140______________________________________________ fusrat_plasma_dt_profile140____ 1.08591042312614832e+17 
DT_fusion_rate_at_point_141______________________________________________ fusrat_plasma_dt_profile141____ 1.03666451861072640e+17 
DT_fusion_rate_at_point_142______________________________________________ fusrat_plasma_dt_profile142____ 9.88618298950230880e+16 
DT_fusion_rate_at_point_143______________________________________________ fusrat_plasma_dt_profile143____ 9.41792068242561120e+16 
DT_fusion_rate_at_point_144______________________________________________ fusrat_plasma_dt_profile144____ 8.96204497332733120e+16 
DT_fusion_rate_at_point_145______________________________________________ fusrat_plasma_dt_profile145____ 8.51872530137923040e+16 
DT_fusion_rate_at_point_146______________________________________________ fusrat_plasma_dt_profile146____ 8.08811292455394880e+16 
DT_fusion_rate_at_point_147______________________________________________ fusrat_plasma_dt_profile147____ 7.67034004027823840e+16 
DT_fusion_rate_at_point_148______________________________________________ fusrat_plasma_dt_profile148____ 7.26551894682723040e+16 
DT_fusion_rate_at_point_149______________________________________________ fusrat_plasma_dt_profile149____ 6.87374125399762560e+16 
DT_fusion_rate_at_point_150______________________________________________ fusrat_plasma_dt_profile150____ 6.49507715190498480e+16 
DT_fusion_rate_at_point_151______________________________________________ fusrat_plasma_dt_profile151____ 6.12957474698238240e+16 
DT_fusion_rate_at_point_152______________________________________________ fusrat_plasma_dt_profile152____ 5.77725947440127840e+16 
DT_fusion_rate_at_point_153______________________________________________ fusrat_plasma_dt_profile153____ 5.43813359617889040e+16 
DT_fusion_rate_at_point_154______________________________________________ fusrat_plasma_dt_profile154____ 5.11217579416660320e+16 
DT_fusion_rate_at_point_155______________________________________________ fusrat_plasma_dt_profile155____ 4.79934086692174400e+16 
DT_fusion_rate_at_point_156______________________________________________ fusrat_plasma_dt_profile156____ 4.49955953913946480e+16 
DT_fusion_rate_at_point_157______________________________________________ fusrat_plasma_dt_profile157____ 4.21273839185556800e+16 
DT_fusion_rate_at_point_158______________________________________________ fusrat_plasma_dt_profile158____ 3.93875992102069920e+16 
DT_fusion_rate_at_point_159______________________________________________ fusrat_plasma_dt_profile159____ 3.67748273128915760e+16 
DT_fusion_rate_at_point_160______________________________________________ fusrat_plasma_dt_profile160____ 3.42874187096469080e+16 
DT_fusion_rate_at_point_161______________________________________________ fusrat_plasma_dt_profile161____ 3.19234931300921840e+16 
DT_fusion_rate_at_point_162______________________________________________ fusrat_plasma_dt_profile162____ 2.96809458586106920e+16 
DT_fusion_rate_at_point_163______________________________________________ fusrat_plasma_dt_profile163____ 2.75574555654919280e+16 
DT_fusion_rate_at_point_164______________________________________________ fusrat_plasma_dt_profile164____ 2.55504936725705680e+16 
DT_fusion_rate_at_point_165______________________________________________ fusrat_plasma_dt_profile165____ 2.36573352512474160e+16 
DT_fusion_rate_at_point_166______________________________________________ fusrat_plasma_dt_profile166____ 2.18750714373215920e+16 
DT_fusion_rate_at_point_167______________________________________________ fusrat_plasma_dt_profile167____ 2.02006233344899360e+16 
DT_fusion_rate_at_point_168______________________________________________ fusrat_plasma_dt_profile168____ 1.86307573675688840e+16 
DT_fusion_rate_at_point_169______________________________________________ fusrat_plasma_dt_profile169____ 1.71621020386573960e+16 
DT_fusion_rate_at_point_170______________________________________________ fusrat_plasma_dt_profile170____ 1.57911660361787260e+16 
DT_fusion_rate_at_point_171______________________________________________ fusrat_plasma_dt_profile171____ 1.45143576502245120e+16 
DT_fusion_rate_at_point_172______________________________________________ fusrat_plasma_dt_profile172____ 1.33280054610153200e+16 
DT_fusion_rate_at_point_173______________________________________________ fusrat_plasma_dt_profile173____ 1.22283802952191420e+16 
DT_fusion_rate_at_point_174______________________________________________ fusrat_plasma_dt_profile174____ 1.12117184943813440e+16 
DT_fusion_rate_at_point_175______________________________________________ fusrat_plasma_dt_profile175____ 1.02742466219717240e+16 
DT_fusion_rate_at_point_176______________________________________________ fusrat_plasma_dt_profile176____ 9.41220786884062400e+15 
DT_fusion_rate_at_point_177______________________________________________ fusrat_plasma_dt_profile177____ 8.62189063238202800e+15 
DT_fusion_rate_at_point_178______________________________________________ fusrat_plasma_dt_profile178____ 7.89966009780510500e+15 
DT_fusion_rate_at_point_179______________________________________________ fusrat_plasma_dt_profile179____ 7.24199424348010300e+15 
DT_fusion_rate_at_point_180______________________________________________ fusrat_plasma_dt_profile180____ 6.64552672741711100e+15 
DT_fusion_rate_at_point_181______________________________________________ fusrat_plasma_dt_profile181____ 6.10710100576925200e+15 
DT_fusion_rate_at_point_182______________________________________________ fusrat_plasma_dt_profile182____ 5.62384371690904800e+15 
DT_fusion_rate_at_point_183______________________________________________ fusrat_plasma_dt_profile183____ 5.19327310183585100e+15 
DT_fusion_rate_at_point_184______________________________________________ fusrat_plasma_dt_profile184____ 4.81347620652383300e+15 
DT_fusion_rate_at_point_185______________________________________________ fusrat_plasma_dt_profile185____ 4.48343647431572100e+15 
DT_fusion_rate_at_point_186______________________________________________ fusrat_plasma_dt_profile186____ 4.20374889945751500e+15 
DT_fusion_rate_at_point_187______________________________________________ fusrat_plasma_dt_profile187____ 3.97866722495623500e+15 
DT_fusion_rate_at_point_188______________________________________________ fusrat_plasma_dt_profile188____ 3.82899978631496450e+15 
DT_fusion_rate_at_point_189______________________________________________ fusrat_plasma_dt_profile189____ 2.57686817029314350e+15 
DT_fusion_rate_at_point_190______________________________________________ fusrat_plasma_dt_profile190____ 1.66014322346722475e+15 
DT_fusion_rate_at_point_191______________________________________________ fusrat_plasma_dt_profile191____ 1.01378521363687288e+15 
DT_fusion_rate_at_point_192______________________________________________ fusrat_plasma_dt_profile192____ 5.78805275841352250e+14 
DT_fusion_rate_at_point_193______________________________________________ fusrat_plasma_dt_profile193____ 3.02917097577622125e+14 
DT_fusion_rate_at_point_194______________________________________________ fusrat_plasma_dt_profile194____ 1.41051034752590156e+14 
DT_fusion_rate_at_point_195______________________________________________ fusrat_plasma_dt_profile195____ 5.57141717716030547e+13 
DT_fusion_rate_at_point_196______________________________________________ fusrat_plasma_dt_profile196____ 1.71852306522470605e+13 
DT_fusion_rate_at_point_197______________________________________________ fusrat_plasma_dt_profile197____ 3.52509561031916357e+12 
DT_fusion_rate_at_point_198______________________________________________ fusrat_plasma_dt_profile198____ 3.31559371324547974e+11 
DT_fusion_rate_at_point_199______________________________________________ fusrat_plasma_dt_profile199____ 4.37230020843535519e+09 
DT_fusion_rate_at_point_200______________________________________________ fusrat_plasma_dt_profile200____ 5.01732158266247779e+02 
D-D_->_T_fusion_rate_at_point_0__________________________________________ fusrat_plasma_dd_triton_profile0_ 4.82752223690897600e+15 
D-D_->_T_fusion_rate_at_point_1__________________________________________ fusrat_plasma_dd_triton_profile1_ 4.82713642358008200e+15 
D-D_->_T_fusion_rate_at_point_2__________________________________________ fusrat_plasma_dd_triton_profile2_ 4.82597910640674100e+15 
D-D_->_T_fusion_rate_at_point_3__________________________________________ fusrat_plasma_dd_triton_profile3_ 4.82405065379938700e+15 
D-D_->_T_fusion_rate_at_point_4__________________________________________ fusrat_plasma_dd_triton_profile4_ 4.82135167967660300e+15 
D-D_->_T_fusion_rate_at_point_5__________________________________________ fusrat_plasma_dd_triton_profile5_ 4.81788304331691000e+15 
D-D_->_T_fusion_rate_at_point_6__________________________________________ fusrat_plasma_dd_triton_profile6_ 4.81364584915122900e+15 
D-D_->_T_fusion_rate_at_point_7__________________________________________ fusrat_plasma_dd_triton_profile7_ 4.80864144649609600e+15 
D-D_->_T_fusion_rate_at_point_8__________________________________________ fusrat_plasma_dd_triton_profile8_ 4.80287142922740800e+15 
D-D_->_T_fusion_rate_at_point_9__________________________________________ fusrat_plasma_dd_triton_profile9_ 4.79633763539493200e+15 
D-D_->_T_fusion_rate_at_point_10_________________________________________ fusrat_plasma_dd_triton_profile10_ 4.78904214677729100e+15 
D-D_->_T_fusion_rate_at_point_11_________________________________________ fusrat_plasma_dd_triton_profile11_ 4.78098728837756100e+15 
D-D_->_T_fusion_rate_at_point_12_________________________________________ fusrat_plasma_dd_triton_profile12_ 4.77217562785936900e+15 
D-D_->_T_fusion_rate_at_point_13_________________________________________ fusrat_plasma_dd_triton_profile13_ 4.76260997492343600e+15 
D-D_->_T_fusion_rate_at_point_14_________________________________________ fusrat_plasma_dd_triton_profile14_ 4.75229338062453100e+15 
D-D_->_T_fusion_rate_at_point_15_________________________________________ fusrat_plasma_dd_triton_profile15_ 4.74122913662871900e+15 
D-D_->_T_fusion_rate_at_point_16_________________________________________ fusrat_plasma_dd_triton_profile16_ 4.72942077441097000e+15 
D-D_->_T_fusion_rate_at_point_17_________________________________________ fusrat_plasma_dd_triton_profile17_ 4.71687206439286100e+15 
D-D_->_T_fusion_rate_at_point_18_________________________________________ fusrat_plasma_dd_triton_profile18_ 4.70358701502047700e+15 
D-D_->_T_fusion_rate_at_point_19_________________________________________ fusrat_plasma_dd_triton_profile19_ 4.68956987178226100e+15 
D-D_->_T_fusion_rate_at_point_20_________________________________________ fusrat_plasma_dd_triton_profile20_ 4.67482511616690300e+15 
D-D_->_T_fusion_rate_at_point_21_________________________________________ fusrat_plasma_dd_triton_profile21_ 4.65935746456097400e+15 
D-D_->_T_fusion_rate_at_point_22_________________________________________ fusrat_plasma_dd_triton_profile22_ 4.64317186708630900e+15 
D-D_->_T_fusion_rate_at_point_23_________________________________________ fusrat_plasma_dd_triton_profile23_ 4.62627350637712000e+15 
D-D_->_T_fusion_rate_at_point_24_________________________________________ fusrat_plasma_dd_triton_profile24_ 4.60866779629641100e+15 
D-D_->_T_fusion_rate_at_point_25_________________________________________ fusrat_plasma_dd_triton_profile25_ 4.59036038059196400e+15 
D-D_->_T_fusion_rate_at_point_26_________________________________________ fusrat_plasma_dd_triton_profile26_ 4.57135713149148100e+15 
D-D_->_T_fusion_rate_at_point_27_________________________________________ fusrat_plasma_dd_triton_profile27_ 4.55166414823677500e+15 
D-D_->_T_fusion_rate_at_point_28_________________________________________ fusrat_plasma_dd_triton_profile28_ 4.53128775555704300e+15 
D-D_->_T_fusion_rate_at_point_29_________________________________________ fusrat_plasma_dd_triton_profile29_ 4.51023450208081700e+15 
D-D_->_T_fusion_rate_at_point_30_________________________________________ fusrat_plasma_dd_triton_profile30_ 4.48851115868661600e+15 
D-D_->_T_fusion_rate_at_point_31_________________________________________ fusrat_plasma_dd_triton_profile31_ 4.46612471679202150e+15 
D-D_->_T_fusion_rate_at_point_32_________________________________________ fusrat_plasma_dd_triton_profile32_ 4.44308238658102450e+15 
D-D_->_T_fusion_rate_at_point_33_________________________________________ fusrat_plasma_dd_triton_profile33_ 4.41939159516950350e+15 
D-D_->_T_fusion_rate_at_point_34_________________________________________ fusrat_plasma_dd_triton_profile34_ 4.39505998470851150e+15 
D-D_->_T_fusion_rate_at_point_35_________________________________________ fusrat_plasma_dd_triton_profile35_ 4.37009541042531200e+15 
D-D_->_T_fusion_rate_at_point_36_________________________________________ fusrat_plasma_dd_triton_profile36_ 4.34450593860179150e+15 
D-D_->_T_fusion_rate_at_point_37_________________________________________ fusrat_plasma_dd_triton_profile37_ 4.31829984449014000e+15 
D-D_->_T_fusion_rate_at_point_38_________________________________________ fusrat_plasma_dd_triton_profile38_ 4.29148561016549500e+15 
D-D_->_T_fusion_rate_at_point_39_________________________________________ fusrat_plasma_dd_triton_profile39_ 4.26407192231534650e+15 
D-D_->_T_fusion_rate_at_point_40_________________________________________ fusrat_plasma_dd_triton_profile40_ 4.23606766996530000e+15 
D-D_->_T_fusion_rate_at_point_41_________________________________________ fusrat_plasma_dd_triton_profile41_ 4.20748194214116150e+15 
D-D_->_T_fusion_rate_at_point_42_________________________________________ fusrat_plasma_dd_triton_profile42_ 4.17832402546681000e+15 
D-D_->_T_fusion_rate_at_point_43_________________________________________ fusrat_plasma_dd_triton_profile43_ 4.14860340169770850e+15 
D-D_->_T_fusion_rate_at_point_44_________________________________________ fusrat_plasma_dd_triton_profile44_ 4.11832974518971100e+15 
D-D_->_T_fusion_rate_at_point_45_________________________________________ fusrat_plasma_dd_triton_profile45_ 4.08751292030278200e+15 
D-D_->_T_fusion_rate_at_point_46_________________________________________ fusrat_plasma_dd_triton_profile46_ 4.05616297873932650e+15 
D-D_->_T_fusion_rate_at_point_47_________________________________________ fusrat_plasma_dd_triton_profile47_ 4.02429015681684000e+15 
D-D_->_T_fusion_rate_at_point_48_________________________________________ fusrat_plasma_dd_triton_profile48_ 3.99190487267431600e+15 
D-D_->_T_fusion_rate_at_point_49_________________________________________ fusrat_plasma_dd_triton_profile49_ 3.95901772341225150e+15 
D-D_->_T_fusion_rate_at_point_50_________________________________________ fusrat_plasma_dd_triton_profile50_ 3.92563948216567350e+15 
D-D_->_T_fusion_rate_at_point_51_________________________________________ fusrat_plasma_dd_triton_profile51_ 3.89178109510985600e+15 
D-D_->_T_fusion_rate_at_point_52_________________________________________ fusrat_plasma_dd_triton_profile52_ 3.85745367839825750e+15 
D-D_->_T_fusion_rate_at_point_53_________________________________________ fusrat_plasma_dd_triton_profile53_ 3.82266851503219100e+15 
D-D_->_T_fusion_rate_at_point_54_________________________________________ fusrat_plasma_dd_triton_profile54_ 3.78743705166181600e+15 
D-D_->_T_fusion_rate_at_point_55_________________________________________ fusrat_plasma_dd_triton_profile55_ 3.75177089531791250e+15 
D-D_->_T_fusion_rate_at_point_56_________________________________________ fusrat_plasma_dd_triton_profile56_ 3.71568181007391850e+15 
D-D_->_T_fusion_rate_at_point_57_________________________________________ fusrat_plasma_dd_triton_profile57_ 3.67918171363769300e+15 
D-D_->_T_fusion_rate_at_point_58_________________________________________ fusrat_plasma_dd_triton_profile58_ 3.64228267387250400e+15 
D-D_->_T_fusion_rate_at_point_59_________________________________________ fusrat_plasma_dd_triton_profile59_ 3.60499690524652350e+15 
D-D_->_T_fusion_rate_at_point_60_________________________________________ fusrat_plasma_dd_triton_profile60_ 3.56733676521040050e+15 
D-D_->_T_fusion_rate_at_point_61_________________________________________ fusrat_plasma_dd_triton_profile61_ 3.52931475050214200e+15 
D-D_->_T_fusion_rate_at_point_62_________________________________________ fusrat_plasma_dd_triton_profile62_ 3.49094349337868200e+15 
D-D_->_T_fusion_rate_at_point_63_________________________________________ fusrat_plasma_dd_triton_profile63_ 3.45223575777353700e+15 
D-D_->_T_fusion_rate_at_point_64_________________________________________ fusrat_plasma_dd_triton_profile64_ 3.41320443537971400e+15 
D-D_->_T_fusion_rate_at_point_65_________________________________________ fusrat_plasma_dd_triton_profile65_ 3.37386254165723650e+15 
D-D_->_T_fusion_rate_at_point_66_________________________________________ fusrat_plasma_dd_triton_profile66_ 3.33422321176448550e+15 
D-D_->_T_fusion_rate_at_point_67_________________________________________ fusrat_plasma_dd_triton_profile67_ 3.29429969641259400e+15 
D-D_->_T_fusion_rate_at_point_68_________________________________________ fusrat_plasma_dd_triton_profile68_ 3.25410535764198650e+15 
D-D_->_T_fusion_rate_at_point_69_________________________________________ fusrat_plasma_dd_triton_profile69_ 3.21365366452038150e+15 
D-D_->_T_fusion_rate_at_point_70_________________________________________ fusrat_plasma_dd_triton_profile70_ 3.17295818876115750e+15 
D-D_->_T_fusion_rate_at_point_71_________________________________________ fusrat_plasma_dd_triton_profile71_ 3.13203260026139000e+15 
D-D_->_T_fusion_rate_at_point_72_________________________________________ fusrat_plasma_dd_triton_profile72_ 3.09089066255843100e+15 
D-D_->_T_fusion_rate_at_point_73_________________________________________ fusrat_plasma_dd_triton_profile73_ 3.04954622820413100e+15 
D-D_->_T_fusion_rate_at_point_74_________________________________________ fusrat_plasma_dd_triton_profile74_ 3.00801323405573950e+15 
D-D_->_T_fusion_rate_at_point_75_________________________________________ fusrat_plasma_dd_triton_profile75_ 2.96630569648227950e+15 
D-D_->_T_fusion_rate_at_point_76_________________________________________ fusrat_plasma_dd_triton_profile76_ 2.92443770648546450e+15 
D-D_->_T_fusion_rate_at_point_77_________________________________________ fusrat_plasma_dd_triton_profile77_ 2.88242342473394450e+15 
D-D_->_T_fusion_rate_at_point_78_________________________________________ fusrat_plasma_dd_triton_profile78_ 2.84027707650975250e+15 
D-D_->_T_fusion_rate_at_point_79_________________________________________ fusrat_plasma_dd_triton_profile79_ 2.79801294656572300e+15 
D-D_->_T_fusion_rate_at_point_80_________________________________________ fusrat_plasma_dd_triton_profile80_ 2.75564537389266700e+15 
D-D_->_T_fusion_rate_at_point_81_________________________________________ fusrat_plasma_dd_triton_profile81_ 2.71318874639504050e+15 
D-D_->_T_fusion_rate_at_point_82_________________________________________ fusrat_plasma_dd_triton_profile82_ 2.67065749547370750e+15 
D-D_->_T_fusion_rate_at_point_83_________________________________________ fusrat_plasma_dd_triton_profile83_ 2.62806609051458650e+15 
D-D_->_T_fusion_rate_at_point_84_________________________________________ fusrat_plasma_dd_triton_profile84_ 2.58542903328160900e+15 
D-D_->_T_fusion_rate_at_point_85_________________________________________ fusrat_plasma_dd_triton_profile85_ 2.54276085221268300e+15 
D-D_->_T_fusion_rate_at_point_86_________________________________________ fusrat_plasma_dd_triton_profile86_ 2.50007609661715950e+15 
D-D_->_T_fusion_rate_at_point_87_________________________________________ fusrat_plasma_dd_triton_profile87_ 2.45738933077320600e+15 
D-D_->_T_fusion_rate_at_point_88_________________________________________ fusrat_plasma_dd_triton_profile88_ 2.41471512792365600e+15 
D-D_->_T_fusion_rate_at_point_89_________________________________________ fusrat_plasma_dd_triton_profile89_ 2.37206806416867650e+15 
D-D_->_T_fusion_rate_at_point_90_________________________________________ fusrat_plasma_dd_triton_profile90_ 2.32946271225355850e+15 
D-D_->_T_fusion_rate_at_point_91_________________________________________ fusrat_plasma_dd_triton_profile91_ 2.28691363525014850e+15 
D-D_->_T_fusion_rate_at_point_92_________________________________________ fusrat_plasma_dd_triton_profile92_ 2.24443538013001575e+15 
D-D_->_T_fusion_rate_at_point_93_________________________________________ fusrat_plasma_dd_triton_profile93_ 2.20204247122776500e+15 
D-D_->_T_fusion_rate_at_point_94_________________________________________ fusrat_plasma_dd_triton_profile94_ 2.15974940359268375e+15 
D-D_->_T_fusion_rate_at_point_95_________________________________________ fusrat_plasma_dd_triton_profile95_ 2.11757063622695075e+15 
D-D_->_T_fusion_rate_at_point_96_________________________________________ fusrat_plasma_dd_triton_profile96_ 2.07552058520856900e+15 
D-D_->_T_fusion_rate_at_point_97_________________________________________ fusrat_plasma_dd_triton_profile97_ 2.03361361669723625e+15 
D-D_->_T_fusion_rate_at_point_98_________________________________________ fusrat_plasma_dd_triton_profile98_ 1.99186403982127200e+15 
D-D_->_T_fusion_rate_at_point_99_________________________________________ fusrat_plasma_dd_triton_profile99_ 1.95028609944376200e+15 
D-D_->_T_fusion_rate_at_point_100________________________________________ fusrat_plasma_dd_triton_profile100_ 1.90889396880607700e+15 
D-D_->_T_fusion_rate_at_point_101________________________________________ fusrat_plasma_dd_triton_profile101_ 1.86770174204685250e+15 
D-D_->_T_fusion_rate_at_point_102________________________________________ fusrat_plasma_dd_triton_profile102_ 1.82672342659467050e+15 
D-D_->_T_fusion_rate_at_point_103________________________________________ fusrat_plasma_dd_triton_profile103_ 1.78597293543252675e+15 
D-D_->_T_fusion_rate_at_point_104________________________________________ fusrat_plasma_dd_triton_profile104_ 1.74546407923232500e+15 
D-D_->_T_fusion_rate_at_point_105________________________________________ fusrat_plasma_dd_triton_profile105_ 1.70521055835764850e+15 
D-D_->_T_fusion_rate_at_point_106________________________________________ fusrat_plasma_dd_triton_profile106_ 1.66522595473306400e+15 
D-D_->_T_fusion_rate_at_point_107________________________________________ fusrat_plasma_dd_triton_profile107_ 1.62552372357830925e+15 
D-D_->_T_fusion_rate_at_point_108________________________________________ fusrat_plasma_dd_triton_profile108_ 1.58611718500581350e+15 
D-D_->_T_fusion_rate_at_point_109________________________________________ fusrat_plasma_dd_triton_profile109_ 1.54701951548007175e+15 
D-D_->_T_fusion_rate_at_point_110________________________________________ fusrat_plasma_dd_triton_profile110_ 1.50824373913747525e+15 
D-D_->_T_fusion_rate_at_point_111________________________________________ fusrat_plasma_dd_triton_profile111_ 1.46980271896542350e+15 
D-D_->_T_fusion_rate_at_point_112________________________________________ fusrat_plasma_dd_triton_profile112_ 1.43170914783957725e+15 
D-D_->_T_fusion_rate_at_point_113________________________________________ fusrat_plasma_dd_triton_profile113_ 1.39397553941842250e+15 
D-D_->_T_fusion_rate_at_point_114________________________________________ fusrat_plasma_dd_triton_profile114_ 1.35661421889441300e+15 
D-D_->_T_fusion_rate_at_point_115________________________________________ fusrat_plasma_dd_triton_profile115_ 1.31963731360127275e+15 
D-D_->_T_fusion_rate_at_point_116________________________________________ fusrat_plasma_dd_triton_profile116_ 1.28305674347727000e+15 
D-D_->_T_fusion_rate_at_point_117________________________________________ fusrat_plasma_dd_triton_profile117_ 1.24688421138461000e+15 
D-D_->_T_fusion_rate_at_point_118________________________________________ fusrat_plasma_dd_triton_profile118_ 1.21113119328541550e+15 
D-D_->_T_fusion_rate_at_point_119________________________________________ fusrat_plasma_dd_triton_profile119_ 1.17580892827520400e+15 
D-D_->_T_fusion_rate_at_point_120________________________________________ fusrat_plasma_dd_triton_profile120_ 1.14092840847514750e+15 
D-D_->_T_fusion_rate_at_point_121________________________________________ fusrat_plasma_dd_triton_profile121_ 1.10650036878498462e+15 
D-D_->_T_fusion_rate_at_point_122________________________________________ fusrat_plasma_dd_triton_profile122_ 1.07253527649890088e+15 
D-D_->_T_fusion_rate_at_point_123________________________________________ fusrat_plasma_dd_triton_profile123_ 1.03904332078742675e+15 
D-D_->_T_fusion_rate_at_point_124________________________________________ fusrat_plasma_dd_triton_profile124_ 1.00603440204902850e+15 
D-D_->_T_fusion_rate_at_point_125________________________________________ fusrat_plasma_dd_triton_profile125_ 9.73518121135805750e+14 
D-D_->_T_fusion_rate_at_point_126________________________________________ fusrat_plasma_dd_triton_profile126_ 9.41503768458638250e+14 
D-D_->_T_fusion_rate_at_point_127________________________________________ fusrat_plasma_dd_triton_profile127_ 9.10000312978023000e+14 
D-D_->_T_fusion_rate_at_point_128________________________________________ fusrat_plasma_dd_triton_profile128_ 8.79016391087835125e+14 
D-D_->_T_fusion_rate_at_point_129________________________________________ fusrat_plasma_dd_triton_profile129_ 8.48560295400488000e+14 
D-D_->_T_fusion_rate_at_point_130________________________________________ fusrat_plasma_dd_triton_profile130_ 8.18639963443129500e+14 
D-D_->_T_fusion_rate_at_point_131________________________________________ fusrat_plasma_dd_triton_profile131_ 7.89262966275981750e+14 
D-D_->_T_fusion_rate_at_point_132________________________________________ fusrat_plasma_dd_triton_profile132_ 7.60436497045372000e+14 
D-D_->_T_fusion_rate_at_point_133________________________________________ fusrat_plasma_dd_triton_profile133_ 7.32167359485747750e+14 
D-D_->_T_fusion_rate_at_point_134________________________________________ fusrat_plasma_dd_triton_profile134_ 7.04461956386703375e+14 
D-D_->_T_fusion_rate_at_point_135________________________________________ fusrat_plasma_dd_triton_profile135_ 6.77326278043163500e+14 
D-D_->_T_fusion_rate_at_point_136________________________________________ fusrat_plasma_dd_triton_profile136_ 6.50765890708886125e+14 
D-D_->_T_fusion_rate_at_point_137________________________________________ fusrat_plasma_dd_triton_profile137_ 6.24785925075957250e+14 
D-D_->_T_fusion_rate_at_point_138________________________________________ fusrat_plasma_dd_triton_profile138_ 5.99391064805465625e+14 
D-D_->_T_fusion_rate_at_point_139________________________________________ fusrat_plasma_dd_triton_profile139_ 5.74585535137328750e+14 
