# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g22b2b2598" 
Date_of_run______________________________________________________________ (date)_________________________ "20/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "11:02" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_314)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_315)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_316)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_317)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_318)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_319)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_320)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_321)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_322)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_323)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_324)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_325)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_326)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_327)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_328)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_329)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_330)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_331)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_332)_ 1.39700000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_333)_ 1.39691739273283293e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_334)_ 1.39680917889723961e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_335)_ 1.39670011560725911e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_336)_ 1.39659019300613085e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_337)_ 1.39647940105453454e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_338)_ 1.39636772952610375e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_339)_ 1.39625516800280227e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_340)_ 1.39614170587015476e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_341)_ 1.39602733231232889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_342)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_343)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_344)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_345)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_346)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_347)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_348)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_349)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_350)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_351)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_352)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_353)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_354)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_355)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_356)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_357)_ 1.39600000000000009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_358)_ 1.39592925309281206e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_359)_ 1.39579613276830692e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_360)_ 1.39566184740950590e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_361)_ 1.39552638082246023e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_362)_ 1.39538971646065662e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_363)_ 1.39525183741477043e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_364)_ 1.39511272640204123e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_365)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_366)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_367)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_368)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_369)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_370)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_371)_ 1.39499999999999993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_372)_ 1.39495418960008752e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_373)_ 1.39480356620798389e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_374)_ 1.39465151881575657e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_375)_ 1.39449802526760980e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_376)_ 1.39434306287200442e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_377)_ 1.39418660838431414e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_378)_ 1.39402863798877252e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_379)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_380)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_381)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_382)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_383)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_384)_ 1.39399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_385)_ 1.39387696428533143e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_386)_ 1.39370513204252529e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_387)_ 1.39353153222003279e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_388)_ 1.39335613397022069e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_389)_ 1.39317890561348872e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_390)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_391)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_392)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_393)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_394)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_395)_ 1.39299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_396)_ 1.39288707569014765e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_397)_ 1.39269523621646787e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_398)_ 1.39250125293300755e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_399)_ 1.39230508420801176e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_400)_ 1.39210668716488613e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_401)_ 1.39190520179171155e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_402)_ 1.39170045215986296e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_403)_ 1.39149331706839252e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_404)_ 1.39128374771478676e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_405)_ 1.39107169376127331e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_406)_ 1.39085849297345110e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_407)_ 1.39064342446910771e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_408)_ 1.39042573620063408e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_409)_ 1.39020537155949082e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_410)_ 1.38998209753867830e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_411)_ 1.38975397894484747e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_412)_ 1.38952297440616981e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_413)_ 1.38928901863947107e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_414)_ 1.38905204409505139e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_415)_ 1.38881284865620920e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_416)_ 1.38857074691080751e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_417)_ 1.38832542398364200e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_418)_ 1.38807680249236522e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_419)_ 1.38782521166678059e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_420)_ 1.38757034640798054e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_421)_ 1.38731194105009266e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_422)_ 1.38704990613040309e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_423)_ 1.38656814889695603e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_424)_ 1.38602881042964032e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_425)_ 1.38548163030324911e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_426)_ 1.38492614190178234e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_427)_ 1.38436067054323022e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_428)_ 1.38378667472720718e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_429)_ 1.38320391757851500e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_430)_ 1.38261243817250090e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_431)_ 1.38201185006795413e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_432)_ 1.38140173415886043e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_433)_ 1.38078132833285778e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_434)_ 1.38014991196797254e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_435)_ 1.37950806405339961e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_436)_ 1.37878387821111428e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_437)_ 1.37779148162718208e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_438)_ 1.37678197405296938e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_439)_ 1.37583663702563932e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_440)_ 1.37514012872561810e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_441)_ 1.37443105716346157e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_442)_ 1.37341662385782950e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_443)_ 1.37194216580480255e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_444)_ 1.37043981268178463e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_445)_ 1.36891345486865497e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_446)_ 1.36735924946184362e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_447)_ 1.36577460336483814e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_448)_ 1.36416086517419917e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_449)_ 1.36251385238772098e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_450)_ 1.36052263455297595e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_451)_ 1.35834965201110354e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_452)_ 1.35613541801276689e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_453)_ 1.35388166929446978e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_454)_ 1.35149476595349434e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_455)_ 1.34867948902814252e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_456)_ 1.34576141642321332e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_457)_ 1.34228178989963460e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_458)_ 1.33871988613219397e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_459)_ 1.33511159285119945e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_460)_ 1.33139942841366175e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_461)_ 1.32753176345657256e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_462)_ 1.32316188661022540e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_463)_ 1.31795295444469165e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_464)_ 1.31261581045623981e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_465)_ 1.30713428317395319e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_466)_ 1.30150939813493629e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_467)_ 1.29567149106825621e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_468)_ 1.28958525072476249e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_469)_ 1.28274262289706833e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_470)_ 1.27559808687380603e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_471)_ 1.26827169138505553e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_472)_ 1.26136196689023201e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_473)_ 1.25420007134821621e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_474)_ 1.24675436345747084e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_475)_ 1.23933583733949177e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_476)_ 1.23239102474490849e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_477)_ 1.22601162536827388e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_478)_ 1.22027791420416456e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_479)_ 1.21532435749462362e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_480)_ 1.21101987961595281e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_481)_ 1.20686664931399807e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_482)_ 1.20385485402399315e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_483)_ 1.20132321621718958e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_484)_ 1.19963764210330552e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_485)_ 1.19738617238377909e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_486)_ 1.19685546434225518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_487)_ 1.19520764522471143e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_488)_ 1.19342513234654248e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_489)_ 1.19148774812250995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_490)_ 1.18871904517793041e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_491)_ 1.18302841959940714e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_492)_ 1.17291137637768408e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_493)_ 1.14930667996114533e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_494)_ 1.09469349777770546e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_495)_ 9.91483080923100424e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_496)_ 8.64182330744483451e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_497)_ 7.28133408871478949e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_498)_ 5.78142798790176560e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_499)_ 4.04161924662210659e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile7_500)_ 1.00299999999999989e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_0)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_1)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_2)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_3)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_4)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_5)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_6)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_7)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_8)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_9)___ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_10)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_11)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_12)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_13)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_14)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_15)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_16)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_17)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_18)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_19)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_20)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_21)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_22)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_23)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_24)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_25)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_26)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_27)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_28)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_29)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_30)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_31)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_32)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_33)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_34)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_35)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_36)__ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_37)__ 1.79299874176438543e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_38)__ 1.79299201785855189e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_39)__ 1.79298511253746504e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_40)__ 1.79297802563308188e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_41)__ 1.79297075697281336e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_42)__ 1.79296330637951158e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_43)__ 1.79295567367145523e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_44)__ 1.79294785866233362e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_45)__ 1.79293986116123278e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_46)__ 1.79293168097261848e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_47)__ 1.79292331789632122e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_48)__ 1.79291477172751854e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_49)__ 1.79290604225671970e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_50)__ 1.79289712926974651e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_51)__ 1.79288803254771736e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_52)__ 1.79287875186702728e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_53)__ 1.79286928699933092e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_54)__ 1.79285963771152339e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_55)__ 1.79284980376571923e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_56)__ 1.79283978491923470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_57)__ 1.79282958092456646e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_58)__ 1.79281919152937057e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_59)__ 1.79280861647644194e+01 OP 
