# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6cb4d6d94" 
Date_of_run______________________________________________________________ (date)_________________________ "27/02/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:02" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "ST Regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Plasma_deuteron_thermal_velocity_at_point_77_____________________________ (vel_plasma_deuteron_profile77)_ 1.46989470659958152e+06 
Plasma_deuteron_thermal_velocity_at_point_78_____________________________ (vel_plasma_deuteron_profile78)_ 1.46928090875441954e+06 
Plasma_deuteron_thermal_velocity_at_point_79_____________________________ (vel_plasma_deuteron_profile79)_ 1.46865911618374754e+06 
Plasma_deuteron_thermal_velocity_at_point_80_____________________________ (vel_plasma_deuteron_profile80)_ 1.46802932596772304e+06 
Plasma_deuteron_thermal_velocity_at_point_81_____________________________ (vel_plasma_deuteron_profile81)_ 1.46739153523095464e+06 
Plasma_deuteron_thermal_velocity_at_point_82_____________________________ (vel_plasma_deuteron_profile82)_ 1.46674574096556334e+06 
Plasma_deuteron_thermal_velocity_at_point_83_____________________________ (vel_plasma_deuteron_profile83)_ 1.46609194020768534e+06 
Plasma_deuteron_thermal_velocity_at_point_84_____________________________ (vel_plasma_deuteron_profile84)_ 1.46543012990122684e+06 
Plasma_deuteron_thermal_velocity_at_point_85_____________________________ (vel_plasma_deuteron_profile85)_ 1.46476030698604812e+06 
Plasma_deuteron_thermal_velocity_at_point_86_____________________________ (vel_plasma_deuteron_profile86)_ 1.46408246834667400e+06 
Plasma_deuteron_thermal_velocity_at_point_87_____________________________ (vel_plasma_deuteron_profile87)_ 1.46339661083244975e+06 
Plasma_deuteron_thermal_velocity_at_point_88_____________________________ (vel_plasma_deuteron_profile88)_ 1.46270273126411019e+06 
Plasma_deuteron_thermal_velocity_at_point_89_____________________________ (vel_plasma_deuteron_profile89)_ 1.46200082640965050e+06 
Plasma_deuteron_thermal_velocity_at_point_90_____________________________ (vel_plasma_deuteron_profile90)_ 1.46129089301475091e+06 
Plasma_deuteron_thermal_velocity_at_point_91_____________________________ (vel_plasma_deuteron_profile91)_ 1.46057292779229558e+06 
Plasma_deuteron_thermal_velocity_at_point_92_____________________________ (vel_plasma_deuteron_profile92)_ 1.45984692738793860e+06 
Plasma_deuteron_thermal_velocity_at_point_93_____________________________ (vel_plasma_deuteron_profile93)_ 1.45911288843787950e+06 
Plasma_deuteron_thermal_velocity_at_point_94_____________________________ (vel_plasma_deuteron_profile94)_ 1.45837080753102503e+06 
Plasma_deuteron_thermal_velocity_at_point_95_____________________________ (vel_plasma_deuteron_profile95)_ 1.45762068122579367e+06 
Plasma_deuteron_thermal_velocity_at_point_96_____________________________ (vel_plasma_deuteron_profile96)_ 1.45686250601903000e+06 
Plasma_deuteron_thermal_velocity_at_point_97_____________________________ (vel_plasma_deuteron_profile97)_ 1.45609627840047027e+06 
Plasma_deuteron_thermal_velocity_at_point_98_____________________________ (vel_plasma_deuteron_profile98)_ 1.45532199481825158e+06 
Plasma_deuteron_thermal_velocity_at_point_99_____________________________ (vel_plasma_deuteron_profile99)_ 1.45453965165116335e+06 
Plasma_deuteron_thermal_velocity_at_point_100____________________________ (vel_plasma_deuteron_profile100)_ 1.45374924529749155e+06 
Plasma_deuteron_thermal_velocity_at_point_101____________________________ (vel_plasma_deuteron_profile101)_ 1.45295077204782143e+06 
Plasma_deuteron_thermal_velocity_at_point_102____________________________ (vel_plasma_deuteron_profile102)_ 1.45214422821165924e+06 
Plasma_deuteron_thermal_velocity_at_point_103____________________________ (vel_plasma_deuteron_profile103)_ 1.45132961004165141e+06 
Plasma_deuteron_thermal_velocity_at_point_104____________________________ (vel_plasma_deuteron_profile104)_ 1.45050691374009685e+06 
Plasma_deuteron_thermal_velocity_at_point_105____________________________ (vel_plasma_deuteron_profile105)_ 1.44967613549989206e+06 
Plasma_deuteron_thermal_velocity_at_point_106____________________________ (vel_plasma_deuteron_profile106)_ 1.44883727144230972e+06 
Plasma_deuteron_thermal_velocity_at_point_107____________________________ (vel_plasma_deuteron_profile107)_ 1.44799031768548605e+06 
Plasma_deuteron_thermal_velocity_at_point_108____________________________ (vel_plasma_deuteron_profile108)_ 1.44713527027524426e+06 
Plasma_deuteron_thermal_velocity_at_point_109____________________________ (vel_plasma_deuteron_profile109)_ 1.44627212526745279e+06 
Plasma_deuteron_thermal_velocity_at_point_110____________________________ (vel_plasma_deuteron_profile110)_ 1.44540087861392647e+06 
Plasma_deuteron_thermal_velocity_at_point_111____________________________ (vel_plasma_deuteron_profile111)_ 1.44452152628277405e+06 
Plasma_deuteron_thermal_velocity_at_point_112____________________________ (vel_plasma_deuteron_profile112)_ 1.44363406419255608e+06 
Plasma_deuteron_thermal_velocity_at_point_113____________________________ (vel_plasma_deuteron_profile113)_ 1.44273848822228075e+06 
Plasma_deuteron_thermal_velocity_at_point_114____________________________ (vel_plasma_deuteron_profile114)_ 1.44183479419720778e+06 
Plasma_deuteron_thermal_velocity_at_point_115____________________________ (vel_plasma_deuteron_profile115)_ 1.44092297792999633e+06 
Plasma_deuteron_thermal_velocity_at_point_116____________________________ (vel_plasma_deuteron_profile116)_ 1.44000303517885390e+06 
Plasma_deuteron_thermal_velocity_at_point_117____________________________ (vel_plasma_deuteron_profile117)_ 1.43907496166099026e+06 
Plasma_deuteron_thermal_velocity_at_point_118____________________________ (vel_plasma_deuteron_profile118)_ 1.43813875307653029e+06 
Plasma_deuteron_thermal_velocity_at_point_119____________________________ (vel_plasma_deuteron_profile119)_ 1.43719440509432880e+06 
Plasma_deuteron_thermal_velocity_at_point_120____________________________ (vel_plasma_deuteron_profile120)_ 1.43624191328909551e+06 
Plasma_deuteron_thermal_velocity_at_point_121____________________________ (vel_plasma_deuteron_profile121)_ 1.43528127325554518e+06 
Plasma_deuteron_thermal_velocity_at_point_122____________________________ (vel_plasma_deuteron_profile122)_ 1.43431248054212378e+06 
Plasma_deuteron_thermal_velocity_at_point_123____________________________ (vel_plasma_deuteron_profile123)_ 1.43333553064363846e+06 
Plasma_deuteron_thermal_velocity_at_point_124____________________________ (vel_plasma_deuteron_profile124)_ 1.43235041901127039e+06 
Plasma_deuteron_thermal_velocity_at_point_125____________________________ (vel_plasma_deuteron_profile125)_ 1.43135714109747671e+06 
Plasma_deuteron_thermal_velocity_at_point_126____________________________ (vel_plasma_deuteron_profile126)_ 1.43035569228248927e+06 
Plasma_deuteron_thermal_velocity_at_point_127____________________________ (vel_plasma_deuteron_profile127)_ 1.42934606790172239e+06 
Plasma_deuteron_thermal_velocity_at_point_128____________________________ (vel_plasma_deuteron_profile128)_ 1.42832826329075848e+06 
Plasma_deuteron_thermal_velocity_at_point_129____________________________ (vel_plasma_deuteron_profile129)_ 1.42730227372565586e+06 
Plasma_deuteron_thermal_velocity_at_point_130____________________________ (vel_plasma_deuteron_profile130)_ 1.42626809443296236e+06 
Plasma_deuteron_thermal_velocity_at_point_131____________________________ (vel_plasma_deuteron_profile131)_ 1.42522572062426689e+06 
Plasma_deuteron_thermal_velocity_at_point_132____________________________ (vel_plasma_deuteron_profile132)_ 1.42417514748185640e+06 
Plasma_deuteron_thermal_velocity_at_point_133____________________________ (vel_plasma_deuteron_profile133)_ 1.42311637012678222e+06 
Plasma_deuteron_thermal_velocity_at_point_134____________________________ (vel_plasma_deuteron_profile134)_ 1.42204938363939896e+06 
Plasma_deuteron_thermal_velocity_at_point_135____________________________ (vel_plasma_deuteron_profile135)_ 1.42097418308350910e+06 
Plasma_deuteron_thermal_velocity_at_point_136____________________________ (vel_plasma_deuteron_profile136)_ 1.41989076348493109e+06 
Plasma_deuteron_thermal_velocity_at_point_137____________________________ (vel_plasma_deuteron_profile137)_ 1.41879911983106844e+06 
Plasma_deuteron_thermal_velocity_at_point_138____________________________ (vel_plasma_deuteron_profile138)_ 1.41769924704583781e+06 
Plasma_deuteron_thermal_velocity_at_point_139____________________________ (vel_plasma_deuteron_profile139)_ 1.41659114005252393e+06 
Plasma_deuteron_thermal_velocity_at_point_140____________________________ (vel_plasma_deuteron_profile140)_ 1.41547479372766102e+06 
Plasma_deuteron_thermal_velocity_at_point_141____________________________ (vel_plasma_deuteron_profile141)_ 1.41435020290055126e+06 
Plasma_deuteron_thermal_velocity_at_point_142____________________________ (vel_plasma_deuteron_profile142)_ 1.41321736236689752e+06 
Plasma_deuteron_thermal_velocity_at_point_143____________________________ (vel_plasma_deuteron_profile143)_ 1.41207626692016562e+06 
Plasma_deuteron_thermal_velocity_at_point_144____________________________ (vel_plasma_deuteron_profile144)_ 1.41092691125579528e+06 
Plasma_deuteron_thermal_velocity_at_point_145____________________________ (vel_plasma_deuteron_profile145)_ 1.40976929006250738e+06 
Plasma_deuteron_thermal_velocity_at_point_146____________________________ (vel_plasma_deuteron_profile146)_ 1.40860339801488048e+06 
Plasma_deuteron_thermal_velocity_at_point_147____________________________ (vel_plasma_deuteron_profile147)_ 1.40742922971626185e+06 
Plasma_deuteron_thermal_velocity_at_point_148____________________________ (vel_plasma_deuteron_profile148)_ 1.40624677977975551e+06 
Plasma_deuteron_thermal_velocity_at_point_149____________________________ (vel_plasma_deuteron_profile149)_ 1.40505604271431896e+06 
Plasma_deuteron_thermal_velocity_at_point_150____________________________ (vel_plasma_deuteron_profile150)_ 1.40385701305193827e+06 
Plasma_deuteron_thermal_velocity_at_point_151____________________________ (vel_plasma_deuteron_profile151)_ 1.40264968527982268e+06 
Plasma_deuteron_thermal_velocity_at_point_152____________________________ (vel_plasma_deuteron_profile152)_ 1.40143405381852714e+06 
Plasma_deuteron_thermal_velocity_at_point_153____________________________ (vel_plasma_deuteron_profile153)_ 1.40021011307121557e+06 
Plasma_deuteron_thermal_velocity_at_point_154____________________________ (vel_plasma_deuteron_profile154)_ 1.39897785743038682e+06 
Plasma_deuteron_thermal_velocity_at_point_155____________________________ (vel_plasma_deuteron_profile155)_ 1.39773728121681488e+06 
Plasma_deuteron_thermal_velocity_at_point_156____________________________ (vel_plasma_deuteron_profile156)_ 1.39648837873248244e+06 
Plasma_deuteron_thermal_velocity_at_point_157____________________________ (vel_plasma_deuteron_profile157)_ 1.39523114424227900e+06 
Plasma_deuteron_thermal_velocity_at_point_158____________________________ (vel_plasma_deuteron_profile158)_ 1.39396557198422821e+06 
Plasma_deuteron_thermal_velocity_at_point_159____________________________ (vel_plasma_deuteron_profile159)_ 1.39269165615827590e+06 
Plasma_deuteron_thermal_velocity_at_point_160____________________________ (vel_plasma_deuteron_profile160)_ 1.39140939090784034e+06 
Plasma_deuteron_thermal_velocity_at_point_161____________________________ (vel_plasma_deuteron_profile161)_ 1.39011877037662524e+06 
Plasma_deuteron_thermal_velocity_at_point_162____________________________ (vel_plasma_deuteron_profile162)_ 1.38881978866156843e+06 
Plasma_deuteron_thermal_velocity_at_point_163____________________________ (vel_plasma_deuteron_profile163)_ 1.38751243982305657e+06 
Plasma_deuteron_thermal_velocity_at_point_164____________________________ (vel_plasma_deuteron_profile164)_ 1.38619671787359705e+06 
Plasma_deuteron_thermal_velocity_at_point_165____________________________ (vel_plasma_deuteron_profile165)_ 1.38487261680965452e+06 
Plasma_deuteron_thermal_velocity_at_point_166____________________________ (vel_plasma_deuteron_profile166)_ 1.38354013061120990e+06 
Plasma_deuteron_thermal_velocity_at_point_167____________________________ (vel_plasma_deuteron_profile167)_ 1.38219925318356510e+06 
Plasma_deuteron_thermal_velocity_at_point_168____________________________ (vel_plasma_deuteron_profile168)_ 1.38084997842887184e+06 
Plasma_deuteron_thermal_velocity_at_point_169____________________________ (vel_plasma_deuteron_profile169)_ 1.37949230021681427e+06 
Plasma_deuteron_thermal_velocity_at_point_170____________________________ (vel_plasma_deuteron_profile170)_ 1.37812621236959449e+06 
Plasma_deuteron_thermal_velocity_at_point_171____________________________ (vel_plasma_deuteron_profile171)_ 1.37675170868306467e+06 
Plasma_deuteron_thermal_velocity_at_point_172____________________________ (vel_plasma_deuteron_profile172)_ 1.37536878293347056e+06 
Plasma_deuteron_thermal_velocity_at_point_173____________________________ (vel_plasma_deuteron_profile173)_ 1.37397742884429335e+06 
Plasma_deuteron_thermal_velocity_at_point_174____________________________ (vel_plasma_deuteron_profile174)_ 1.37257764011104149e+06 
Plasma_deuteron_thermal_velocity_at_point_175____________________________ (vel_plasma_deuteron_profile175)_ 1.37116941043346794e+06 
Plasma_deuteron_thermal_velocity_at_point_176____________________________ (vel_plasma_deuteron_profile176)_ 1.36975273342050402e+06 
Plasma_deuteron_thermal_velocity_at_point_177____________________________ (vel_plasma_deuteron_profile177)_ 1.36832760270971991e+06 
Plasma_deuteron_thermal_velocity_at_point_178____________________________ (vel_plasma_deuteron_profile178)_ 1.36689401186487940e+06 
Plasma_deuteron_thermal_velocity_at_point_179____________________________ (vel_plasma_deuteron_profile179)_ 1.36545195442631142e+06 
Plasma_deuteron_thermal_velocity_at_point_180____________________________ (vel_plasma_deuteron_profile180)_ 1.36400142393233138e+06 
Plasma_deuteron_thermal_velocity_at_point_181____________________________ (vel_plasma_deuteron_profile181)_ 1.36254241386756580e+06 
Plasma_deuteron_thermal_velocity_at_point_182____________________________ (vel_plasma_deuteron_profile182)_ 1.36107491769525153e+06 
Plasma_deuteron_thermal_velocity_at_point_183____________________________ (vel_plasma_deuteron_profile183)_ 1.35959892885304266e+06 
Plasma_deuteron_thermal_velocity_at_point_184____________________________ (vel_plasma_deuteron_profile184)_ 1.35811444074878888e+06 
Plasma_deuteron_thermal_velocity_at_point_185____________________________ (vel_plasma_deuteron_profile185)_ 1.35662144675260619e+06 
Plasma_deuteron_thermal_velocity_at_point_186____________________________ (vel_plasma_deuteron_profile186)_ 1.35511994019257068e+06 
Plasma_deuteron_thermal_velocity_at_point_187____________________________ (vel_plasma_deuteron_profile187)_ 1.35360991442778474e+06 
Plasma_deuteron_thermal_velocity_at_point_188____________________________ (vel_plasma_deuteron_profile188)_ 1.35209136274850159e+06 
Plasma_deuteron_thermal_velocity_at_point_189____________________________ (vel_plasma_deuteron_profile189)_ 1.35056427841595397e+06 
Plasma_deuteron_thermal_velocity_at_point_190____________________________ (vel_plasma_deuteron_profile190)_ 1.34902865465806448e+06 
Plasma_deuteron_thermal_velocity_at_point_191____________________________ (vel_plasma_deuteron_profile191)_ 1.34748448472066410e+06 
Plasma_deuteron_thermal_velocity_at_point_192____________________________ (vel_plasma_deuteron_profile192)_ 1.34593176178932283e+06 
Plasma_deuteron_thermal_velocity_at_point_193____________________________ (vel_plasma_deuteron_profile193)_ 1.34437047902568174e+06 
Plasma_deuteron_thermal_velocity_at_point_194____________________________ (vel_plasma_deuteron_profile194)_ 1.34280062957802461e+06 
Plasma_deuteron_thermal_velocity_at_point_195____________________________ (vel_plasma_deuteron_profile195)_ 1.34122220656216308e+06 
Plasma_deuteron_thermal_velocity_at_point_196____________________________ (vel_plasma_deuteron_profile196)_ 1.33963520308687678e+06 
Plasma_deuteron_thermal_velocity_at_point_197____________________________ (vel_plasma_deuteron_profile197)_ 1.33803961222360027e+06 
Plasma_deuteron_thermal_velocity_at_point_198____________________________ (vel_plasma_deuteron_profile198)_ 1.33643542704308778e+06 
Plasma_deuteron_thermal_velocity_at_point_199____________________________ (vel_plasma_deuteron_profile199)_ 1.33482264054020960e+06 
Plasma_deuteron_thermal_velocity_at_point_200____________________________ (vel_plasma_deuteron_profile200)_ 1.33320124576402130e+06 
Plasma_deuteron_thermal_velocity_at_point_201____________________________ (vel_plasma_deuteron_profile201)_ 1.33157123567901202e+06 
Plasma_deuteron_thermal_velocity_at_point_202____________________________ (vel_plasma_deuteron_profile202)_ 1.32993260327292304e+06 
Plasma_deuteron_thermal_velocity_at_point_203____________________________ (vel_plasma_deuteron_profile203)_ 1.32828534150760761e+06 
Plasma_deuteron_thermal_velocity_at_point_204____________________________ (vel_plasma_deuteron_profile204)_ 1.32662944329208764e+06 
Plasma_deuteron_thermal_velocity_at_point_205____________________________ (vel_plasma_deuteron_profile205)_ 1.32496490155707370e+06 
Plasma_deuteron_thermal_velocity_at_point_206____________________________ (vel_plasma_deuteron_profile206)_ 1.32329170920562465e+06 
Plasma_deuteron_thermal_velocity_at_point_207____________________________ (vel_plasma_deuteron_profile207)_ 1.32160985913515976e+06 
Plasma_deuteron_thermal_velocity_at_point_208____________________________ (vel_plasma_deuteron_profile208)_ 1.31991934419160057e+06 
Plasma_deuteron_thermal_velocity_at_point_209____________________________ (vel_plasma_deuteron_profile209)_ 1.31822015722912527e+06 
Plasma_deuteron_thermal_velocity_at_point_210____________________________ (vel_plasma_deuteron_profile210)_ 1.31651229110217420e+06 
Plasma_deuteron_thermal_velocity_at_point_211____________________________ (vel_plasma_deuteron_profile211)_ 1.31479573863841686e+06 
Plasma_deuteron_thermal_velocity_at_point_212____________________________ (vel_plasma_deuteron_profile212)_ 1.31307049263810343e+06 
Plasma_deuteron_thermal_velocity_at_point_213____________________________ (vel_plasma_deuteron_profile213)_ 1.31133654592667357e+06 
Plasma_deuteron_thermal_velocity_at_point_214____________________________ (vel_plasma_deuteron_profile214)_ 1.30959389128206088e+06 
Plasma_deuteron_thermal_velocity_at_point_215____________________________ (vel_plasma_deuteron_profile215)_ 1.30784252147967555e+06 
Plasma_deuteron_thermal_velocity_at_point_216____________________________ (vel_plasma_deuteron_profile216)_ 1.30608242930718511e+06 
Plasma_deuteron_thermal_velocity_at_point_217____________________________ (vel_plasma_deuteron_profile217)_ 1.30431360754116322e+06 
Plasma_deuteron_thermal_velocity_at_point_218____________________________ (vel_plasma_deuteron_profile218)_ 1.30253604890822968e+06 
Plasma_deuteron_thermal_velocity_at_point_219____________________________ (vel_plasma_deuteron_profile219)_ 1.30074974621462892e+06 
Plasma_deuteron_thermal_velocity_at_point_220____________________________ (vel_plasma_deuteron_profile220)_ 1.29895469216193142e+06 
Plasma_deuteron_thermal_velocity_at_point_221____________________________ (vel_plasma_deuteron_profile221)_ 1.29715087952274620e+06 
Plasma_deuteron_thermal_velocity_at_point_222____________________________ (vel_plasma_deuteron_profile222)_ 1.29533830101747159e+06 
Plasma_deuteron_thermal_velocity_at_point_223____________________________ (vel_plasma_deuteron_profile223)_ 1.29351694942143676e+06 
Plasma_deuteron_thermal_velocity_at_point_224____________________________ (vel_plasma_deuteron_profile224)_ 1.29168681744505931e+06 
Plasma_deuteron_thermal_velocity_at_point_225____________________________ (vel_plasma_deuteron_profile225)_ 1.28984789786826959e+06 
Plasma_deuteron_thermal_velocity_at_point_226____________________________ (vel_plasma_deuteron_profile226)_ 1.28800018339719158e+06 
Plasma_deuteron_thermal_velocity_at_point_227____________________________ (vel_plasma_deuteron_profile227)_ 1.28614366679888638e+06 
Plasma_deuteron_thermal_velocity_at_point_228____________________________ (vel_plasma_deuteron_profile228)_ 1.28427834081971622e+06 
Plasma_deuteron_thermal_velocity_at_point_229____________________________ (vel_plasma_deuteron_profile229)_ 1.28240419824305037e+06 
Plasma_deuteron_thermal_velocity_at_point_230____________________________ (vel_plasma_deuteron_profile230)_ 1.28052123180332477e+06 
Plasma_deuteron_thermal_velocity_at_point_231____________________________ (vel_plasma_deuteron_profile231)_ 1.27862943428663188e+06 
Plasma_deuteron_thermal_velocity_at_point_232____________________________ (vel_plasma_deuteron_profile232)_ 1.27672879848761694e+06 
Plasma_deuteron_thermal_velocity_at_point_233____________________________ (vel_plasma_deuteron_profile233)_ 1.27481931720512919e+06 
Plasma_deuteron_thermal_velocity_at_point_234____________________________ (vel_plasma_deuteron_profile234)_ 1.27290098324567173e+06 
Plasma_deuteron_thermal_velocity_at_point_235____________________________ (vel_plasma_deuteron_profile235)_ 1.27097378944651224e+06 
Plasma_deuteron_thermal_velocity_at_point_236____________________________ (vel_plasma_deuteron_profile236)_ 1.26903772862823727e+06 
Plasma_deuteron_thermal_velocity_at_point_237____________________________ (vel_plasma_deuteron_profile237)_ 1.26709279366893484e+06 
Plasma_deuteron_thermal_velocity_at_point_238____________________________ (vel_plasma_deuteron_profile238)_ 1.26513897745287023e+06 
Plasma_deuteron_thermal_velocity_at_point_239____________________________ (vel_plasma_deuteron_profile239)_ 1.26317627287793090e+06 
Plasma_deuteron_thermal_velocity_at_point_240____________________________ (vel_plasma_deuteron_profile240)_ 1.26120467287501297e+06 
Plasma_deuteron_thermal_velocity_at_point_241____________________________ (vel_plasma_deuteron_profile241)_ 1.25922417041173973e+06 
Plasma_deuteron_thermal_velocity_at_point_242____________________________ (vel_plasma_deuteron_profile242)_ 1.25723475842875894e+06 
Plasma_deuteron_thermal_velocity_at_point_243____________________________ (vel_plasma_deuteron_profile243)_ 1.25523642999006668e+06 
Plasma_deuteron_thermal_velocity_at_point_244____________________________ (vel_plasma_deuteron_profile244)_ 1.25322917809240310e+06 
Plasma_deuteron_thermal_velocity_at_point_245____________________________ (vel_plasma_deuteron_profile245)_ 1.25121299585162569e+06 
Plasma_deuteron_thermal_velocity_at_point_246____________________________ (vel_plasma_deuteron_profile246)_ 1.24918787633942533e+06 
Plasma_deuteron_thermal_velocity_at_point_247____________________________ (vel_plasma_deuteron_profile247)_ 1.24715381273848820e+06 
Plasma_deuteron_thermal_velocity_at_point_248____________________________ (vel_plasma_deuteron_profile248)_ 1.24511079823472048e+06 
Plasma_deuteron_thermal_velocity_at_point_249____________________________ (vel_plasma_deuteron_profile249)_ 1.24305882604488009e+06 
Plasma_deuteron_thermal_velocity_at_point_250____________________________ (vel_plasma_deuteron_profile250)_ 1.24099788947262359e+06 
Plasma_deuteron_thermal_velocity_at_point_251____________________________ (vel_plasma_deuteron_profile251)_ 1.23892798182014981e+06 
Plasma_deuteron_thermal_velocity_at_point_252____________________________ (vel_plasma_deuteron_profile252)_ 1.23684909649661067e+06 
Plasma_deuteron_thermal_velocity_at_point_253____________________________ (vel_plasma_deuteron_profile253)_ 1.23476122689327388e+06 
Plasma_deuteron_thermal_velocity_at_point_254____________________________ (vel_plasma_deuteron_profile254)_ 1.23266436654073838e+06 
Plasma_deuteron_thermal_velocity_at_point_255____________________________ (vel_plasma_deuteron_profile255)_ 1.23055850894747069e+06 
Plasma_deuteron_thermal_velocity_at_point_256____________________________ (vel_plasma_deuteron_profile256)_ 1.22844364775347058e+06 
Plasma_deuteron_thermal_velocity_at_point_257____________________________ (vel_plasma_deuteron_profile257)_ 1.22631977658040519e+06 
Plasma_deuteron_thermal_velocity_at_point_258____________________________ (vel_plasma_deuteron_profile258)_ 1.22418688924290426e+06 
Plasma_deuteron_thermal_velocity_at_point_259____________________________ (vel_plasma_deuteron_profile259)_ 1.22204497948032874e+06 
Plasma_deuteron_thermal_velocity_at_point_260____________________________ (vel_plasma_deuteron_profile260)_ 1.21989404120103968e+06 
Plasma_deuteron_thermal_velocity_at_point_261____________________________ (vel_plasma_deuteron_profile261)_ 1.21773406839739229e+06 
Plasma_deuteron_thermal_velocity_at_point_262____________________________ (vel_plasma_deuteron_profile262)_ 1.21556505506394757e+06 
Plasma_deuteron_thermal_velocity_at_point_263____________________________ (vel_plasma_deuteron_profile263)_ 1.21338699536562455e+06 
Plasma_deuteron_thermal_velocity_at_point_264____________________________ (vel_plasma_deuteron_profile264)_ 1.21119988348638150e+06 
Plasma_deuteron_thermal_velocity_at_point_265____________________________ (vel_plasma_deuteron_profile265)_ 1.20900371376100462e+06 
Plasma_deuteron_thermal_velocity_at_point_266____________________________ (vel_plasma_deuteron_profile266)_ 1.20679848058096319e+06 
Plasma_deuteron_thermal_velocity_at_point_267____________________________ (vel_plasma_deuteron_profile267)_ 1.20458417843592213e+06 
Plasma_deuteron_thermal_velocity_at_point_268____________________________ (vel_plasma_deuteron_profile268)_ 1.20236080195572274e+06 
Plasma_deuteron_thermal_velocity_at_point_269____________________________ (vel_plasma_deuteron_profile269)_ 1.20012834583643894e+06 
Plasma_deuteron_thermal_velocity_at_point_270____________________________ (vel_plasma_deuteron_profile270)_ 1.19788680491972528e+06 
Plasma_deuteron_thermal_velocity_at_point_271____________________________ (vel_plasma_deuteron_profile271)_ 1.19563617411867413e+06 
Plasma_deuteron_thermal_velocity_at_point_272____________________________ (vel_plasma_deuteron_profile272)_ 1.19337644852261525e+06 
Plasma_deuteron_thermal_velocity_at_point_273____________________________ (vel_plasma_deuteron_profile273)_ 1.19110762332719984e+06 
Plasma_deuteron_thermal_velocity_at_point_274____________________________ (vel_plasma_deuteron_profile274)_ 1.18882969383084727e+06 
Plasma_deuteron_thermal_velocity_at_point_275____________________________ (vel_plasma_deuteron_profile275)_ 1.18654265551945963e+06 
Plasma_deuteron_thermal_velocity_at_point_276____________________________ (vel_plasma_deuteron_profile276)_ 1.18424650396677200e+06 
Plasma_deuteron_thermal_velocity_at_point_277____________________________ (vel_plasma_deuteron_profile277)_ 1.18194123491927842e+06 
Plasma_deuteron_thermal_velocity_at_point_278____________________________ (vel_plasma_deuteron_profile278)_ 1.17962684429758880e+06 
Plasma_deuteron_thermal_velocity_at_point_279____________________________ (vel_plasma_deuteron_profile279)_ 1.17730332810882316e+06 
Plasma_deuteron_thermal_velocity_at_point_280____________________________ (vel_plasma_deuteron_profile280)_ 1.17497068262124597e+06 
Plasma_deuteron_thermal_velocity_at_point_281____________________________ (vel_plasma_deuteron_profile281)_ 1.17262890421765088e+06 
Plasma_deuteron_thermal_velocity_at_point_282____________________________ (vel_plasma_deuteron_profile282)_ 1.17027798942179908e+06 
Plasma_deuteron_thermal_velocity_at_point_283____________________________ (vel_plasma_deuteron_profile283)_ 1.16791793498926843e+06 
Plasma_deuteron_thermal_velocity_at_point_284____________________________ (vel_plasma_deuteron_profile284)_ 1.16554873788385303e+06 
Plasma_deuteron_thermal_velocity_at_point_285____________________________ (vel_plasma_deuteron_profile285)_ 1.16317039521510107e+06 
Plasma_deuteron_thermal_velocity_at_point_286____________________________ (vel_plasma_deuteron_profile286)_ 1.16078290429114806e+06 
Plasma_deuteron_thermal_velocity_at_point_287____________________________ (vel_plasma_deuteron_profile287)_ 1.15838626269806991e+06 
Plasma_deuteron_thermal_velocity_at_point_288____________________________ (vel_plasma_deuteron_profile288)_ 1.15598046814718889e+06 
Plasma_deuteron_thermal_velocity_at_point_289____________________________ (vel_plasma_deuteron_profile289)_ 1.15356551862756605e+06 
Plasma_deuteron_thermal_velocity_at_point_290____________________________ (vel_plasma_deuteron_profile290)_ 1.15114141236106888e+06 
Plasma_deuteron_thermal_velocity_at_point_291____________________________ (vel_plasma_deuteron_profile291)_ 1.14870814780467725e+06 
Plasma_deuteron_thermal_velocity_at_point_292____________________________ (vel_plasma_deuteron_profile292)_ 1.14626572364849248e+06 
Plasma_deuteron_thermal_velocity_at_point_293____________________________ (vel_plasma_deuteron_profile293)_ 1.14381413884864678e+06 
Plasma_deuteron_thermal_velocity_at_point_294____________________________ (vel_plasma_deuteron_profile294)_ 1.14135339261257881e+06 
Plasma_deuteron_thermal_velocity_at_point_295____________________________ (vel_plasma_deuteron_profile295)_ 1.13888348447176744e+06 
Plasma_deuteron_thermal_velocity_at_point_296____________________________ (vel_plasma_deuteron_profile296)_ 1.13640441418422619e+06 
Plasma_deuteron_thermal_velocity_at_point_297____________________________ (vel_plasma_deuteron_profile297)_ 1.13391618181614834e+06 
