# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+ge19043da6" 
Date_of_run______________________________________________________________ (date)_________________________ "30/06/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:00" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_73)__ 2.52221521927024384e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_74)__ 2.52214824847389245e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_75)__ 2.52208032541159177e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_76)__ 2.52201144836568787e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_77)__ 2.52194161559191663e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_78)__ 2.52187082531925135e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_79)__ 2.52179907574974962e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_80)__ 2.52172636505839520e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_81)__ 2.52165269139293926e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_82)__ 2.52157805287373620e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_83)__ 2.52150244759358095e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_84)__ 2.52142587361753847e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_85)__ 2.52134832898277352e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_86)__ 2.52126981169837769e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_87)__ 2.52119031974519174e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_88)__ 2.52110985107562549e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_89)__ 2.52102840361347660e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_90)__ 2.52094597525374340e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_91)__ 2.52086256386243655e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_92)__ 2.52077816727638790e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_93)__ 2.52069278330305373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_94)__ 2.52060640972031891e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_95)__ 2.52051904427629374e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_96)__ 2.52043068468910967e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_97)__ 2.52034132864671179e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_98)__ 2.52025097380664747e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_99)__ 2.52015961779585105e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_100)_ 2.52006725821042679e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_101)_ 2.51997389261542715e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_102)_ 2.51987951854462615e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_103)_ 2.51978413350029413e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_104)_ 2.51968773495296183e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_105)_ 2.51959032034118735e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_106)_ 2.51949188707131526e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_107)_ 2.51939243251723397e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_108)_ 2.51929195402012773e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_109)_ 2.51919044888822761e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_110)_ 2.51908791439655495e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_111)_ 2.51898102982893413e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_112)_ 2.51885425486804806e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_113)_ 2.51872622219108990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_114)_ 2.51859692833125983e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_115)_ 2.51846636977989142e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_116)_ 2.51833454298611450e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_117)_ 2.51820144435651017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_118)_ 2.51806707025476300e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_119)_ 2.51793141700130469e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_120)_ 2.51779448087295670e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_121)_ 2.51765625810256317e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_122)_ 2.51751674487862047e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_123)_ 2.51737593734490090e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_124)_ 2.51723383160007046e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_125)_ 2.51709042369730049e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_126)_ 2.51694570964387339e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_127)_ 2.51679968540078285e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_128)_ 2.51665234688232751e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_129)_ 2.51650368995569877e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_130)_ 2.51635371044056164e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_131)_ 2.51620240410863083e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_132)_ 2.51604976668323772e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_133)_ 2.51589579383889337e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_134)_ 2.51574048120084299e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_135)_ 2.51558382434461549e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_136)_ 2.51542581879556373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_137)_ 2.51526646002840053e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_138)_ 2.51510574346672406e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_139)_ 2.51494366448254034e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_140)_ 2.51478021839577472e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_141)_ 2.51461540047377845e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_142)_ 2.51444920593082522e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_143)_ 2.51428162992760278e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_144)_ 2.51411266757069463e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_145)_ 2.51394231391205416e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_146)_ 2.51377056394847216e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_147)_ 2.51359741262103498e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_148)_ 2.51342285481457246e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_149)_ 2.51324688535710301e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_150)_ 2.51306949901926302e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_151)_ 2.51290754111821144e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_152)_ 2.51275508938367906e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_153)_ 2.51260142562216693e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_154)_ 2.51244654521135722e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_155)_ 2.51229044347788566e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_156)_ 2.51213311569681466e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_157)_ 2.51197455709109967e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_158)_ 2.51181476283104743e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_159)_ 2.51165372803376350e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_160)_ 2.51149144776259519e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_161)_ 2.51132791702656029e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_162)_ 2.51116313077977331e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_163)_ 2.51099708392085645e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_164)_ 2.51082977129234628e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_165)_ 2.51066118768008870e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_166)_ 2.51049132781262365e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_167)_ 2.51032018636056264e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_168)_ 2.51014775793595426e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_169)_ 2.50997403709164075e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_170)_ 2.50979901832060399e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_171)_ 2.50962269605530111e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_172)_ 2.50944506466698876e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_173)_ 2.50926611846503889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_174)_ 2.50908585169624097e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_175)_ 2.50890425854409500e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_176)_ 2.50872133312809105e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_177)_ 2.50853706950298019e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_178)_ 2.50835146165803060e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_179)_ 2.50816450351627367e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_180)_ 2.50797191559197117e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_181)_ 2.50774819722486448e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_182)_ 2.50752286424425286e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_183)_ 2.50729590916085314e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_184)_ 2.50706732440258584e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_185)_ 2.50683710231359527e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_186)_ 2.50660523515325302e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_187)_ 2.50637171509514616e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_188)_ 2.50613653422604408e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_189)_ 2.50589968454485650e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_190)_ 2.50566115796156481e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_191)_ 2.50542094629614418e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_192)_ 2.50517904127746078e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_193)_ 2.50493543454215555e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_194)_ 2.50469011763350622e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_195)_ 2.50444308200027201e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_196)_ 2.50419431899551839e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_197)_ 2.50394381987542083e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_198)_ 2.50369157579804984e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_199)_ 2.50343757782213530e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_200)_ 2.50318181690580843e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_201)_ 2.50292428390532429e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_202)_ 2.50266496957375963e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_203)_ 2.50240386455969137e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_204)_ 2.50214095940585146e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_205)_ 2.50187615152013798e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_206)_ 2.50160941692952363e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_207)_ 2.50134085180346020e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_208)_ 2.50107044623993104e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_209)_ 2.50079819022390240e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_210)_ 2.50052407362583118e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_211)_ 2.50024808620014412e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_212)_ 2.49997021758369335e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_213)_ 2.49969045729418049e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_214)_ 2.49940879472855713e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_215)_ 2.49912521916139276e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_216)_ 2.49883971974321746e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_217)_ 2.49855228549883179e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_218)_ 2.49826290532558879e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_219)_ 2.49797156799164206e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_220)_ 2.49767826213416626e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_221)_ 2.49738297625754129e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_222)_ 2.49708569873150630e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_223)_ 2.49678641778927854e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_224)_ 2.49648512152563811e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_225)_ 2.49618179789497781e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_226)_ 2.49585556714225518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_227)_ 2.49549623615806517e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_228)_ 2.49513449217982384e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_229)_ 2.49477032044764151e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_230)_ 2.49440370602548640e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_231)_ 2.49403463379863659e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_232)_ 2.49366308847108797e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_233)_ 2.49328905456291103e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_234)_ 2.49291251640755718e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_235)_ 2.49253345814911533e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_236)_ 2.49215186373951632e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_237)_ 2.49176771693568178e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_238)_ 2.49138100129661915e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_239)_ 2.49099170018046294e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_240)_ 2.49059979674145566e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_241)_ 2.49020527392687079e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_242)_ 2.48980811447387751e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_243)_ 2.48940830090634222e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_244)_ 2.48900581553156748e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_245)_ 2.48865738071281655e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_246)_ 2.48830744902564014e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_247)_ 2.48795517845628069e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_248)_ 2.48760055305351386e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_249)_ 2.48724355666548185e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_250)_ 2.48688417293654425e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_251)_ 2.48652238530406535e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_252)_ 2.48615817699513961e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_253)_ 2.48579153102324710e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_254)_ 2.48542243018484150e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_255)_ 2.48505085705586986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_256)_ 2.48467679398821915e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_257)_ 2.48430022310609111e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_258)_ 2.48392112630229924e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_259)_ 2.48353948523449155e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_260)_ 2.48315528132129373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_261)_ 2.48273004693425889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_262)_ 2.48227599036021331e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_263)_ 2.48181887857605865e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_264)_ 2.48135868875259717e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_265)_ 2.48089539775795842e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_266)_ 2.48042898215249963e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_267)_ 2.47995941818359320e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_268)_ 2.47948668178030545e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_269)_ 2.47901074854795844e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_270)_ 2.47853159376257253e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_271)_ 2.47804919236518941e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_272)_ 2.47756351895606883e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_273)_ 2.47707454778875800e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_274)_ 2.47658225276403030e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_275)_ 2.47608660742368869e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_276)_ 2.47558756746349999e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_277)_ 2.47508511935364588e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_278)_ 2.47457923919022846e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_279)_ 2.47406989901319001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_280)_ 2.47355707047035018e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_281)_ 2.47304072481031980e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_282)_ 2.47252083287525330e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_283)_ 2.47199736509343282e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_284)_ 2.47147029147168311e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_285)_ 2.47093958158760678e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_286)_ 2.47040520458164039e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_287)_ 2.46986712914892479e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_288)_ 2.46932532353098004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_289)_ 2.46881111598474412e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_290)_ 2.46833997633977233e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_291)_ 2.46786555353100638e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_292)_ 2.46738781869109296e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_293)_ 2.46690674252532673e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_294)_ 2.46642229530342405e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_295)_ 2.46593444685109411e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_296)_ 2.46544316654140623e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_297)_ 2.46494842328594039e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_298)_ 2.46445018552572463e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_299)_ 2.46394842122194184e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_300)_ 2.46344309784640778e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_301)_ 2.46292313667480158e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_302)_ 2.46232457949327923e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_303)_ 2.46172174844083322e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_304)_ 2.46111460312741315e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_305)_ 2.46050310253150890e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_306)_ 2.45988720498722344e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_307)_ 2.45926686817101015e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_308)_ 2.45864204908806521e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_309)_ 2.45801270405836405e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_310)_ 2.45737878870233111e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_311)_ 2.45674025792613229e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_312)_ 2.45609706590657524e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_313)_ 2.45552857261865611e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_314)_ 2.45497000240289225e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_315)_ 2.45440732136229229e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_316)_ 2.45384048764624083e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_317)_ 2.45326945870989235e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_318)_ 2.45269419129900470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_319)_ 2.45211464143435336e+01 OP 
