# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g311e5b343" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_190)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_191)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_192)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_193)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_194)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_195)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_196)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_197)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_198)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_199)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_200)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_201)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_202)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_203)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_204)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_205)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_206)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_207)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_208)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_209)_ 1.79299999999999997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_210)_ 1.79295629103247585e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_211)_ 1.79291067471213132e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_212)_ 1.79286474746095266e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_213)_ 1.79281850754638263e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_214)_ 1.79277195321590703e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_215)_ 1.79272508269678283e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_216)_ 1.79267789419576609e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_217)_ 1.79263038589883088e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_218)_ 1.79258255597088692e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_219)_ 1.79253440255548924e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_220)_ 1.79248592377454408e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_221)_ 1.79243711772800829e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_222)_ 1.79238798249358560e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_223)_ 1.79233851612641431e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_224)_ 1.79228871665875147e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_225)_ 1.79223858209965030e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_226)_ 1.79218811043463191e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_227)_ 1.79213729962535133e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_228)_ 1.79208614760925613e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_229)_ 1.79203465229923964e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_230)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_231)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_232)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_233)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_234)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_235)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_236)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_237)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_238)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_239)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_240)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_241)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_242)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_243)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_244)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_245)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_246)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_247)_ 1.79200000000000017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_248)_ 1.79197761362335015e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_249)_ 1.79191729327781815e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_250)_ 1.79185656955221511e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_251)_ 1.79179543964801482e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_252)_ 1.79173390073116146e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_253)_ 1.79167194993150680e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_254)_ 1.79160958434223154e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_255)_ 1.79154680101925834e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_256)_ 1.79148359698065249e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_257)_ 1.79141996920600590e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_258)_ 1.79135591463581605e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_259)_ 1.79129143017084367e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_260)_ 1.79122651267146331e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_261)_ 1.79116115895699757e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_262)_ 1.79109536580503708e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_263)_ 1.79102912995074703e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_264)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_265)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_266)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_267)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_268)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_269)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_270)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_271)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_272)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_273)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_274)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_275)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_276)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_277)_ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_278)_ 1.79099755715593432e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_279)_ 1.79092496465227313e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_280)_ 1.79085187497752933e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_281)_ 1.79077828403397952e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_282)_ 1.79070418766597008e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_283)_ 1.79062958165886243e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_284)_ 1.79055446173795048e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_285)_ 1.79047882356735322e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_286)_ 1.79040266274888467e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_287)_ 1.79032597482089422e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_288)_ 1.79024875525707934e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_289)_ 1.79017099946527267e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_290)_ 1.79009270278619859e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_291)_ 1.79001386049219988e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_292)_ 1.78993434352525291e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_293)_ 1.78985424394282049e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_294)_ 1.78977358307673242e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_295)_ 1.78969235590294424e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_296)_ 1.78961055732204635e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_297)_ 1.78952818215779139e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_298)_ 1.78944522515558369e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_299)_ 1.78936168098093411e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_300)_ 1.78927754421787242e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_301)_ 1.78919280936732363e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_302)_ 1.78910747084544077e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_303)_ 1.78902152298189669e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_304)_ 1.78893490090968044e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_305)_ 1.78884763776421032e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_306)_ 1.78875974715975019e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_307)_ 1.78867122305659123e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_308)_ 1.78858205931923351e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_309)_ 1.78849224971439327e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_310)_ 1.78840178790895976e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_311)_ 1.78831066746789418e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_312)_ 1.78821888185207705e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_313)_ 1.78812642441609349e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_314)_ 1.78803328840596372e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_315)_ 1.78793949726711219e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_316)_ 1.78784503072605254e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_317)_ 1.78774986502412894e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_318)_ 1.78765399295274001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_319)_ 1.78755740718246017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_320)_ 1.78746010026037290e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_321)_ 1.78736206460732419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_322)_ 1.78726329251510414e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_323)_ 1.78716377614354585e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_324)_ 1.78706350751754321e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_325)_ 1.78696247693358856e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_326)_ 1.78686067500337664e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_327)_ 1.78675809601971451e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_328)_ 1.78665473143580762e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_329)_ 1.78655057255366820e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_330)_ 1.78644561052057718e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_331)_ 1.78633983632543973e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_332)_ 1.78623324079503405e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_333)_ 1.78612581459014734e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_334)_ 1.78601754820159719e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_335)_ 1.78590838197568402e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_336)_ 1.78579834597574596e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_337)_ 1.78568743972849688e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_338)_ 1.78557565299702077e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_339)_ 1.78546297535253373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_340)_ 1.78534939616961026e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_341)_ 1.78523490462126020e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_342)_ 1.78511948967384981e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_343)_ 1.78500314008186081e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_344)_ 1.78477146251994689e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_345)_ 1.78453472116845724e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_346)_ 1.78429603848033658e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_347)_ 1.78405539013370600e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_348)_ 1.78381275132475210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_349)_ 1.78356809675501715e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_350)_ 1.78332140061826898e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_351)_ 1.78307263658693209e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_352)_ 1.78291102403167514e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_353)_ 1.78278472536871426e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_354)_ 1.78265735326202837e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_355)_ 1.78252889345423355e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_356)_ 1.78239933139018341e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_357)_ 1.78226865220867339e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_358)_ 1.78213684073386105e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_359)_ 1.78200388146637820e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_360)_ 1.78173917920509197e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_361)_ 1.78146822274649210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_362)_ 1.78119487053249870e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_363)_ 1.78091908874155536e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_364)_ 1.78064084280517072e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_365)_ 1.78036009738588348e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_366)_ 1.78007681635441131e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_367)_ 1.77979133879481211e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_368)_ 1.77950339377083147e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_369)_ 1.77921280451945236e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_370)_ 1.77891953156899483e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_371)_ 1.77862353452970048e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_372)_ 1.77832477206517012e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_373)_ 1.77802320186268226e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_374)_ 1.77771850827378088e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_375)_ 1.77741089399565197e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_376)_ 1.77710033602082653e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_377)_ 1.77678678776507226e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_378)_ 1.77647020149954535e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_379)_ 1.77615052831312212e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_380)_ 1.77574140738269790e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_381)_ 1.77525208818569524e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_382)_ 1.77475790407281622e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_383)_ 1.77425877391675471e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_384)_ 1.77375461449528053e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_385)_ 1.77324534041871260e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_386)_ 1.77282055987620453e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_387)_ 1.77247401626238101e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_388)_ 1.77212388259014908e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_389)_ 1.77177009562002432e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_390)_ 1.77141259039162833e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_391)_ 1.77105130016083976e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_392)_ 1.77052960165248265e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_393)_ 1.76997643150621577e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_394)_ 1.76941727112022456e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_395)_ 1.76885200872975972e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_396)_ 1.76828052935533933e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_397)_ 1.76760441445089036e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_398)_ 1.76682694765038377e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_399)_ 1.76604072180524270e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_400)_ 1.76524556507009898e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_401)_ 1.76444130040983929e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_402)_ 1.76372060461537146e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_403)_ 1.76310287756122932e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_404)_ 1.76247789094731182e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_405)_ 1.76184549465418137e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_406)_ 1.76120553379010794e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_407)_ 1.76040813321187137e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_408)_ 1.75953057667072201e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_409)_ 1.75864223099353367e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_410)_ 1.75774286040307643e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_411)_ 1.75679071769988724e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_412)_ 1.75564044289770322e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_413)_ 1.75447547261270529e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_414)_ 1.75329547048475796e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_415)_ 1.75210008833970008e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_416)_ 1.75089400665500037e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_417)_ 1.74967233813016350e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_418)_ 1.74843424328921060e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_419)_ 1.74717932258345101e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_420)_ 1.74567720984327934e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_421)_ 1.74411597601887927e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_422)_ 1.74253281310330621e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_423)_ 1.74092786803092210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_424)_ 1.73931498028446079e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_425)_ 1.73767864211382062e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_426)_ 1.73601822852013861e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_427)_ 1.73432652368700211e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_428)_ 1.73259914158955688e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_429)_ 1.73084539315148689e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_430)_ 1.72906453516924223e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_431)_ 1.72697448322060261e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_432)_ 1.72484070095339952e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_433)_ 1.72267261513498795e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_434)_ 1.72025460294792367e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_435)_ 1.71770079400928637e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_436)_ 1.71510419939147063e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_437)_ 1.71246294965203454e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_438)_ 1.70977577275555710e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_439)_ 1.70704157444054054e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_440)_ 1.70425271274727912e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_441)_ 1.70140983544573210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_442)_ 1.69851487356808519e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_443)_ 1.69526379515604617e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_444)_ 1.69188606850145362e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_445)_ 1.68850412967708294e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_446)_ 1.68537721174638122e+01 OP 
