# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g70d8d824c" 
Date_of_run______________________________________________________________ (date)_________________________ "10/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:22" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________            8 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           14 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_69)__ 1.79135020956733264e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_70)__ 1.79115394214969115e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_71)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_72)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_73)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_74)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_75)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_76)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_77)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_78)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_79)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_80)__ 1.79100000000000001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_81)__ 1.79077782880843799e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_82)__ 1.79053143931036942e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_83)__ 1.79028079433108971e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_84)__ 1.79002583617229085e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_85)__ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_86)__ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_87)__ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_88)__ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_89)__ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_90)__ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_91)__ 1.78999999999999986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_92)__ 1.78985986350813171e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_93)__ 1.78956797343022025e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_94)__ 1.78927117206452344e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_95)__ 1.78900000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_96)__ 1.78900000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_97)__ 1.78900000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_98)__ 1.78900000000000006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_99)__ 1.78871326915169711e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_100)_ 1.78838625005801326e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_101)_ 1.78805373485947605e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_102)_ 1.78799999999999990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_103)_ 1.78799999999999990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_104)_ 1.78799999999999990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_105)_ 1.78799999999999990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_106)_ 1.78799999999999990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_107)_ 1.78793432448792302e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_108)_ 1.78756058641724103e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_109)_ 1.78718048516191601e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_110)_ 1.78700000000000010e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_111)_ 1.78700000000000010e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_112)_ 1.78699449096563185e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_113)_ 1.78658859946262503e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_114)_ 1.78617568714401678e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_115)_ 1.78599999999999994e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_116)_ 1.78599999999999994e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_117)_ 1.78588503621890418e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_118)_ 1.78544010861488829e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_119)_ 1.78498733840529162e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_120)_ 1.78452736014678131e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_121)_ 1.78405916362925296e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_122)_ 1.78399999999999999e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_123)_ 1.78399999999999999e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_124)_ 1.78360321803107382e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_125)_ 1.78309825883001771e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_126)_ 1.78258657101217040e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_127)_ 1.78206600925203276e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_128)_ 1.78200000000000003e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_129)_ 1.78198890511625514e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_130)_ 1.78143768094195281e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_131)_ 1.78087571931894288e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_132)_ 1.78030222380509642e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_133)_ 1.77971692373870560e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_134)_ 1.77911942819518991e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_135)_ 1.77851199385679912e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_136)_ 1.77789249932115467e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_137)_ 1.77725863157844017e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_138)_ 1.77661293783768599e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_139)_ 1.77595445390754456e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_140)_ 1.77527910056912148e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_141)_ 1.77459331415584387e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_142)_ 1.77389488723374491e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_143)_ 1.77317758063616822e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_144)_ 1.77244497714794562e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_145)_ 1.77169632037579099e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_146)_ 1.77086179844916067e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_147)_ 1.76929548771360423e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_148)_ 1.76834580788425875e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_149)_ 1.76752409210794283e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_150)_ 1.76636860479381923e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_151)_ 1.76465454312390335e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_152)_ 1.76294704399824944e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_153)_ 1.76204176092123177e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_154)_ 1.76023628008975592e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_155)_ 1.75833352844054964e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_156)_ 1.75638649034983807e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_157)_ 1.75437826934820968e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_158)_ 1.75233591613945343e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_159)_ 1.75022857237655316e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_160)_ 1.74706198990273336e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_161)_ 1.74472269304305883e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_162)_ 1.74150777259221243e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_163)_ 1.73871522494391257e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_164)_ 1.73505391564648193e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_165)_ 1.73125942846005145e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_166)_ 1.72736558619820073e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_167)_ 1.72333181693967177e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_168)_ 1.71824222143495327e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_169)_ 1.71350253467130429e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_170)_ 1.70838264954212065e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_171)_ 1.70231527205433970e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_172)_ 1.69588508742039785e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_173)_ 1.68993284356880054e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_174)_ 1.68331148849476655e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_175)_ 1.67604687544515514e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_176)_ 1.66848886908633744e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_177)_ 1.66157118239024975e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_178)_ 1.65349164540215874e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_179)_ 1.64596763478111505e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_180)_ 1.63909460067298731e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_181)_ 1.63182531199922920e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_182)_ 1.62519517023705689e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_183)_ 1.61941969388422287e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_184)_ 1.61362989909814232e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_185)_ 1.60851183067696972e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_186)_ 1.60446366985763582e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_187)_ 1.60000000000000000e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_188)_ 1.59708811853852399e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_189)_ 1.59399999999999995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_190)_ 1.59131105946422995e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_191)_ 1.58821417470444537e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_192)_ 1.58450818889579050e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_193)_ 1.57603917892156868e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_194)_ 1.55702991236476738e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_195)_ 1.49561188145903330e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_196)_ 1.31508110047742175e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_197)_ 1.12541700043060633e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_198)_ 9.45396600358016137e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_199)_ 7.99516197501517034e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile8_200)_ 2.17999999999999992e-21 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_0)___ 2.52491917877705419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_1)___ 2.52491544691128063e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_2)___ 2.52490425075414109e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_3)___ 2.52488558862589692e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_4)___ 2.52485945772605014e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_5)___ 2.52482585413194300e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_6)___ 2.52478477279679296e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_7)___ 2.52473620754716457e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_8)___ 2.52468015107987434e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_9)___ 2.52461659495832365e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_10)__ 2.52454552960825858e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_11)__ 2.52446694431294887e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_12)__ 2.52438082720778674e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_13)__ 2.52428716527429060e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_14)__ 2.52418594433351728e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_15)__ 2.52407714903886848e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_16)__ 2.52396076286828794e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_17)__ 2.52383676811583690e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_18)__ 2.52370514588264356e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_19)__ 2.52356587606721483e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_20)__ 2.52341893735509544e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_21)__ 2.52326430720787336e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_22)__ 2.52310196185150595e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_23)__ 2.52295413218979441e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_24)__ 2.52283438411190204e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_25)__ 2.52270938827396840e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_26)__ 2.52257912525315611e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_27)__ 2.52244357474827900e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_28)__ 2.52230271556903105e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_29)__ 2.52215652562468478e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_30)__ 2.52200498191225471e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_31)__ 2.52184806050410870e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_32)__ 2.52168573653501262e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_33)__ 2.52151798418859272e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_34)__ 2.52134477668320152e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_35)__ 2.52116608625717156e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_36)__ 2.52098231676775342e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_37)__ 2.52079710437656210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_38)__ 2.52060645281012583e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_39)__ 2.52041033098670084e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_40)__ 2.52020870678632534e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_41)__ 2.52000154703243275e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_42)__ 2.51978881747272752e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_43)__ 2.51957048275930013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_44)__ 2.51934650642794651e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_45)__ 2.51911685087667898e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_46)__ 2.51882029305362138e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_47)__ 2.51845468364419389e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_48)__ 2.51808028152753494e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_49)__ 2.51769702243790903e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_50)__ 2.51730484020139826e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_51)__ 2.51690366669492569e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_52)__ 2.51649343180369911e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_53)__ 2.51607406337701569e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_54)__ 2.51576937828288294e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_55)__ 2.51548453639593674e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_56)__ 2.51519360379760499e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_57)__ 2.51489652794355720e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_58)__ 2.51459325480376954e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_59)__ 2.51428372882644098e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_60)__ 2.51394937479631864e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_61)__ 2.51344133536142991e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_62)__ 2.51292315892464941e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_63)__ 2.51239474768168733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_64)__ 2.51185600110930807e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_65)__ 2.51130681589373843e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_66)__ 2.51075305353796807e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_67)__ 2.51019612815655151e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_68)__ 2.50962869072150845e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_69)__ 2.50905062870199700e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_70)__ 2.50846182644907323e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_71)__ 2.50791033067890865e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_72)__ 2.50751307346114700e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_73)__ 2.50710859065351421e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_74)__ 2.50669679830692402e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_75)__ 2.50627761013180361e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_76)__ 2.50577310939489628e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_77)__ 2.50511213270094366e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_78)__ 2.50443948219800596e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_79)__ 2.50375501117728447e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_80)__ 2.50305856878544688e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_81)__ 2.50233348642531368e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_82)__ 2.50159431793110834e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_83)__ 2.50084238299326920e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_84)__ 2.50007750851687263e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_85)__ 2.49931032162434796e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_86)__ 2.49853123464391693e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_87)__ 2.49773886632564945e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_88)__ 2.49693321226457847e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_89)__ 2.49611598660162564e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_90)__ 2.49528492798693691e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_91)__ 2.49443982848138504e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_92)__ 2.49371972701626419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_93)__ 2.49313594686044091e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_94)__ 2.49254234412904694e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_95)__ 2.49190830290427883e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_96)__ 2.49098931686607550e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_97)__ 2.49005489788411936e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_98)__ 2.48910478930948997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_99)__ 2.48813980745509085e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_100)_ 2.48715875017403967e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_101)_ 2.48616120457842840e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_102)_ 2.48514751063413115e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_103)_ 2.48411686996124210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_104)_ 2.48306885415439602e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_105)_ 2.48199838102461392e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_106)_ 2.48090946818418594e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_107)_ 2.47980297346376979e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_108)_ 2.47868175925172274e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_109)_ 2.47754145548574733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_110)_ 2.47637779929340738e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_111)_ 2.47519075859109066e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_112)_ 2.47398347289689546e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_113)_ 2.47276579838787463e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_114)_ 2.47152706143204988e+01 OP 
